stocksymbol,weighted_avg_price
s19004,188.0
s19005,289.0
s19006,225.0
s19007,297.0
s19008,477.0
s19009,267.0
s1901,325.0
s19010,182.0
s19011,315.0
s19012,138.0
s19013,257.53094736842104
s19014,392.0
s19015,81.0
s19016,52.266696152145066
s19017,312.0
s19018,115.0
s19019,432.0
s1902,169.0
s19020,51.0
s19021,462.70411637264004
s19022,99.0
s19023,249.0
s19024,255.52984967788117
s19025,123.0
s19026,101.0
s19027,393.0
s19028,493.35271317829455
s19029,407.8965462018897
s1903,452.04904894208164
s19030,173.60266023342245
s19031,448.0
s19032,366.0
s19033,414.0
s19034,177.04944134078212
s19035,103.0
s19036,135.0
s19037,310.5322682895905
s19038,476.0
s19039,333.0
s1904,353.0
s19040,170.0
s19041,158.0
s19042,270.7212333918275
s19043,135.7591030195382
s19044,114.0
s19045,428.0
s19046,121.0
s19047,108.0
s19048,114.10125278874206
s19049,472.0
s1905,243.0
s19050,59.0
s19051,495.0
s19052,433.0
s19053,368.0
s19054,58.0
s19055,432.96789989118605
s19056,203.0
s19057,252.0
s19058,333.0
s19059,170.0
s1906,334.275918072724
s19060,322.0
s19061,207.0
s19062,207.81609916836655
s19063,51.0
s19064,396.83133830915835
s19065,155.0
s19066,253.0
s19067,166.0
s19068,378.4681413007593
s19069,289.2121720561318
s1907,82.17224208375893
s19070,408.0
s19071,426.24949166327775
s19072,98.82596998864112
s19073,181.0
s19074,432.6291390728477
s19075,50.0
s19076,407.0
s19077,346.0
s19078,106.0
s19079,183.0
s1908,63.0
s19080,478.0
s19081,53.0
s19082,326.3252979043967
s19083,138.0
s19084,413.0
s19085,367.0
s19086,297.0
s19087,401.0
s19088,219.5382056116225
s19089,84.0
s1909,260.0
s19090,253.31472081218274
s19091,497.46396734149795
s19092,445.0
s19093,169.27898966704936
s19094,470.0
s19095,326.18615751789974
s19096,124.0
s19097,437.5010342296657
s19098,249.0
s19099,126.0
s191,294.50112846438566
s1910,116.0
s19100,332.0
s19101,491.0
s19102,183.0
s19103,142.3630439352533
s19104,57.0
s19105,343.0
s19106,368.0
s19107,99.0
s19108,220.5561907627501
s19109,93.0
s1911,67.0
s19110,395.0
s19111,474.0
s19112,379.0
s19113,449.0
s19114,476.59466616228485
s19115,267.0
s19116,99.0
s19117,307.0
s19118,194.9701353243117
s19119,404.70559268378474
s1912,128.0
s19120,457.8285144566301
s19121,464.0
s19122,247.0
s19123,300.0
s19124,353.0
s19125,238.0
s19126,470.61463202522015
s19127,133.0
s19128,464.0
s19129,432.48943581544086
s1913,190.0
s19130,447.0
s19131,161.0
s19132,366.0
s19133,55.0
s19134,206.06937842228774
s19135,73.57172707889126
s19136,249.0
s19137,342.0
s19138,295.0
s19139,496.0
s1914,382.0
s19140,312.4770902220123
s19141,405.0
s19142,71.0
s19143,150.0
s19144,68.1067942583732
s19145,420.0
s19146,453.0
s19147,384.0
s19148,417.0
s19149,342.0
s1915,439.0
s19150,473.5746067965121
s19151,360.8841751380773
s19152,449.0
s19153,102.0
s19154,480.0
s19155,207.0
s19156,93.29666095890411
s19157,363.53719275549804
s19158,60.0
s19159,298.0
s1916,228.0
s19160,168.0
s19161,406.33810405792224
s19162,394.53715898400753
s19163,103.0
s19164,299.0
s19165,192.17966202193892
s19166,110.0
s19167,257.3732394366197
s19168,98.62958605198416
s19169,257.0
s1917,172.0
s19170,331.79112655352134
s19171,499.0
s19172,275.0
s19173,146.0
s19174,162.0794692928464
s19175,91.0
s19176,124.0
s19177,106.0
s19178,342.66661209789635
s19179,77.0
s1918,319.0
s19180,432.0
s19181,427.0
s19182,254.0
s19183,399.0
s19184,498.0
s19185,439.0
s19186,97.0
s19187,269.0
s19188,294.0
s19189,427.5146443514644
s1919,80.0
s19190,370.0
s19191,491.4409180192288
s19192,309.0
s19193,194.0
s19194,60.4633476599809
s19195,67.0
s19196,173.0
s19197,88.66721870922413
s19198,280.46397769840576
s19199,234.0
s192,96.0
s1920,251.0
s19200,182.0
s19201,404.0
s19202,150.0
s19203,311.0
s19204,202.67834618079888
s19205,204.0
s19206,468.0
s19207,122.0
s19208,437.0
s19209,461.48783174762144
s1921,59.0
s19210,67.0
s19211,454.0
s19212,409.37303988995876
s19213,182.0
s19214,210.0
s19215,419.1499055604183
s19216,176.36712208021154
s19217,131.6150396264668
s19218,314.0
s19219,219.29391796322489
s1922,204.0
s19220,403.0994283734627
s19221,68.5020323753833
s19222,468.220635487326
s19223,478.0
s19224,355.0
s19225,388.0
s19226,190.0
s19227,132.8921332261809
s19228,349.0
s19229,170.0
s1923,227.0
s19230,301.0
s19231,403.0
s19232,70.0
s19233,156.0
s19234,476.0
s19235,400.0
s19236,496.0
s19237,157.0
s19238,352.0
s19239,439.0
s1924,80.40402983121811
s19240,479.70209664760625
s19241,105.79840053315561
s19242,426.0
s19243,186.0
s19244,51.0
s19245,151.0
s19246,126.0
s19247,93.07513165593915
s19248,476.0
s19249,365.0
s1925,132.0
s19250,248.0
s19251,168.0
s19252,133.24265723512224
s19253,321.0
s19254,241.0
s19255,263.0
s19256,194.0
s19257,354.0
s19258,371.0
s19259,132.0
s1926,91.15866252617896
s19260,104.87335021997067
s19261,481.0103013382112
s19262,330.0
s19263,219.0
s19264,262.0
s19265,406.0
s19266,261.45059334978265
s19267,124.0
s19268,490.0
s19269,368.0
s1927,236.0
s19270,109.0
s19271,384.4504246676514
s19272,104.0
s19273,398.1865974729242
s19274,210.0
s19275,144.0
s19276,439.0
s19277,302.0622919638611
s19278,454.0
s19279,457.0
s1928,253.56057974486436
s19280,198.0
s19281,124.0
s19282,465.5007887817704
s19283,329.0
s19284,167.58290702395453
s19285,425.11423109880695
s19286,297.44776962168265
s19287,83.15991480676222
s19288,160.45342524773804
s19289,79.0
s1929,354.0
s19290,106.0
s19291,393.3791199870109
s19292,347.79743536280233
s19293,56.0
s19294,75.48062408186009
s19295,160.0
s19296,60.0
s19297,143.34325465494567
s19298,208.06513479283518
s19299,303.7015908525976
s193,61.0
s1930,339.0
s19300,298.0
s19301,133.18174890455325
s19302,102.0
s19303,497.0
s19304,354.0
s19305,403.0
s19306,277.0
s19307,480.0
s19308,144.2973988725151
s19309,276.0
s1931,245.0
s19310,88.73462720983859
s19311,151.0
s19312,182.0
s19313,257.88302030698827
s19314,130.0
s19315,356.0
s19316,448.0
s19317,439.0
s19318,374.60588774574717
s19319,72.0
s1932,71.0
s19320,308.0
s19321,433.0
s19322,425.8202978169727
s19323,438.0
s19324,79.57694908704472
s19325,363.46106708064383
s19326,423.0
s19327,346.0
s19328,410.0
s19329,88.0
s1933,283.0
s19330,485.0
s19331,305.1793631600161
s19332,445.5005127036573
s19333,63.0
s19334,59.0
s19335,228.0
s19336,465.41150169035586
s19337,499.0
s19338,133.7988468930173
s19339,198.9257602862254
s1934,152.0
s19340,452.47421716778314
s19341,96.0
s19342,341.0
s19343,409.0
s19344,380.0
s19345,168.0
s19346,396.0
s19347,481.0
s19348,256.5810215989354
s19349,60.0
s1935,411.0
s19350,323.36830991634855
s19351,365.0
s19352,471.0
s19353,157.0
s19354,353.0
s19355,195.38527884398283
s19356,226.9006223259432
s19357,74.0
s19358,388.60007634559105
s19359,340.0
s1936,100.27301841473178
s19360,331.3642857142857
s19361,182.0
s19362,248.0
s19363,60.0
s19364,184.0
s19365,201.0
s19366,253.0
s19367,445.0740302043234
s19368,202.0
s19369,105.0
s1937,206.0
s19370,346.0
s19371,330.98153914590745
s19372,444.0
s19373,91.0
s19374,269.0
s19375,374.0
s19376,411.53359244863964
s19377,392.42517741437825
s19378,225.0
s19379,270.66991739329967
s1938,303.0
s19380,84.0
s19381,456.0
s19382,415.36346994813385
s19383,367.0
s19384,136.0
s19385,417.0
s19386,75.0
s19387,284.0546538393437
s19388,333.0
s19389,125.0
s1939,474.0
s19390,327.0
s19391,292.0
s19392,317.5541717294451
s19393,443.0624873473244
s19394,370.48731068358575
s19395,197.0
s19396,232.0
s19397,224.69312393887947
s19398,304.0
s19399,200.0
s194,297.0
s1940,213.0
s19400,94.4968028912983
s19401,399.0
s19402,415.0
s19403,494.8161721068249
s19404,189.0
s19405,370.19806295399513
s19406,437.0
s19407,177.72391478222934
s19408,232.36937359339834
s19409,209.0
s1941,149.50723914128807
s19410,265.53382925965286
s19411,59.0
s19412,403.0
s19413,404.0
s19414,164.0
s19415,139.0
s19416,202.43088655862726
s19417,459.0
s19418,55.0
s19419,495.0
s1942,171.0
s19420,72.0
s19421,225.0
s19422,332.91808543569107
s19423,344.0
s19424,61.0
s19425,454.0
s19426,324.0
s19427,229.0
s19428,474.3401648998822
s19429,166.73795318953648
s1943,311.0
s19430,79.63150941318948
s19431,109.9250679022208
s19432,489.0
s19433,78.0
s19434,137.0
s19435,368.08156232050544
s19436,134.0
s19437,285.0
s19438,91.0
s19439,497.0
s1944,157.0
s19440,362.0
s19441,85.0
s19442,253.0
s19443,450.0
s19444,339.3424831848755
s19445,269.2480233757305
s19446,500.0
s19447,238.0
s19448,472.0
s19449,441.0
s1945,103.0
s19450,476.0
s19451,75.0
s19452,398.0457788347206
s19453,210.0
s19454,374.0
s19455,465.0
s19456,144.0
s19457,225.0638990825688
s19458,389.0
s19459,199.0
s1946,327.0
s19460,177.0
s19461,193.0
s19462,243.0
s19463,316.41055841834054
s19464,93.13232471491476
s19465,421.1506968641115
s19466,458.3346816742877
s19467,167.0535768034514
s19468,153.46249837514623
s19469,225.0
s1947,261.0
s19470,109.70085127691537
s19471,97.57099953073674
s19472,281.0
s19473,500.0
s19474,335.7260237640569
s19475,277.0
s19476,351.0
s19477,152.0
s19478,384.0
s19479,203.65100404268009
s1948,379.0
s19480,223.0007104795737
s19481,85.0
s19482,68.0
s19483,485.63608207510646
s19484,179.0
s19485,194.0
s19486,180.0
s19487,492.0
s19488,207.0
s19489,181.0
s1949,394.9330680173661
s19490,61.347483834692156
s19491,373.0
s19492,488.0
s19493,303.0
s19494,427.0
s19495,134.0
s19496,315.0
s19497,265.0
s19498,224.0
s19499,214.79270703668448
s195,279.5562020629463
s1950,109.0
s19500,263.0
s19501,161.0
s19502,247.0
s19503,457.0
s19504,485.0
s19505,446.37223764575236
s19506,226.0
s19507,472.0
s19508,410.94707193991314
s19509,493.0
s1951,477.0
s19510,484.6388353723148
s19511,64.23416569124724
s19512,234.63505594033032
s19513,150.0
s19514,188.0
s19515,152.76580056179776
s19516,239.0
s19517,279.0
s19518,327.0
s19519,64.0
s1952,484.0
s19520,135.0
s19521,146.0
s19522,133.0
s19523,340.0
s19524,119.0
s19525,328.0
s19526,72.89379186520267
s19527,338.0
s19528,192.0
s19529,444.0
s1953,74.0
s19530,304.0953879028907
s19531,164.53369034308244
s19532,346.0
s19533,279.0
s19534,384.0
s19535,346.0
s19536,202.83700104791845
s19537,320.0
s19538,391.0
s19539,277.0
s1954,483.0
s19540,199.14592369330296
s19541,200.0
s19542,163.0
s19543,423.0
s19544,373.7954634337114
s19545,238.0
s19546,311.0
s19547,229.0
s19548,400.0
s19549,218.0
s1955,480.07136485281
s19550,192.0
s19551,122.46227233304423
s19552,222.0
s19553,441.0
s19554,327.0
s19555,110.0
s19556,256.0
s19557,344.0
s19558,51.0
s19559,204.0
s1956,118.18040569702201
s19560,197.0
s19561,331.0
s19562,284.59867393048694
s19563,179.61113817178114
s19564,394.0
s19565,93.0
s19566,134.0
s19567,208.4904843777791
s19568,497.0
s19569,401.0
s1957,246.5386946092665
s19570,473.0
s19571,392.0
s19572,200.0
s19573,455.0
s19574,430.6649894067797
s19575,61.74757328674044
s19576,230.6796697626419
s19577,114.0
s19578,246.0
s19579,179.0
s1958,391.0
s19580,101.0
s19581,346.8069795427196
s19582,437.6555600160578
s19583,224.06501157163896
s19584,491.0
s19585,221.0
s19586,110.0
s19587,394.0
s19588,321.68240205523443
s19589,278.0
s1959,450.3503207412687
s19590,156.0
s19591,87.38114836378237
s19592,107.0
s19593,256.7394781946296
s19594,78.91883146067416
s19595,424.41011725942434
s19596,441.49383886255924
s19597,215.0
s19598,314.0
s19599,151.40310576785458
s196,458.0
s1960,219.0
s19600,80.0
s19601,105.0
s19602,195.0
s19603,314.0
s19604,220.0
s19605,224.0
s19606,311.0
s19607,123.0
s19608,79.80790753141913
s19609,280.0
s1961,85.0
s19610,53.56931012250161
s19611,372.0
s19612,79.0
s19613,296.9165062388592
s19614,410.0
s19615,73.0
s19616,250.5585730355134
s19617,107.02493074792244
s19618,448.0
s19619,321.0
s1962,297.5459084604716
s19620,177.0
s19621,185.30622973371328
s19622,103.70487412961971
s19623,128.0
s19624,162.61710872776314
s19625,68.4227135678392
s19626,433.5874010267119
s19627,121.0
s19628,358.0
s19629,225.0
s1963,136.0
s19630,173.0
s19631,349.69059301836535
s19632,251.0
s19633,290.0
s19634,88.62469135802469
s19635,492.0
s19636,283.0
s19637,274.0
s19638,98.0
s19639,370.3604886024815
s1964,268.0
s19640,74.0
s19641,306.0
s19642,318.0
s19643,414.0
s19644,335.0
s19645,439.0
s19646,461.6067405843013
s19647,315.0
s19648,322.0
s19649,111.0
s1965,274.0
s19650,415.0
s19651,402.0
s19652,309.0
s19653,113.0
s19654,490.0
s19655,323.0
s19656,305.0
s19657,144.0
s19658,121.0
s19659,286.0
s1966,137.0
s19660,465.0
s19661,279.0
s19662,389.0
s19663,305.75025648541697
s19664,145.9493016037248
s19665,90.0
s19666,91.51404662283323
s19667,419.0
s19668,186.0
s19669,254.0
s1967,486.0
s19670,140.34303380984798
s19671,264.0
s19672,324.0
s19673,60.0
s19674,347.0
s19675,254.0
s19676,99.0
s19677,236.0
s19678,329.0
s19679,329.0
s1968,439.0
s19680,237.0
s19681,425.0
s19682,391.0
s19683,209.0
s19684,264.0
s19685,321.0
s19686,163.0
s19687,232.0
s19688,195.0
s19689,79.0
s1969,104.0
s19690,85.0
s19691,326.3192189105858
s19692,393.0
s19693,407.0
s19694,423.0
s19695,427.0
s19696,278.1701595846952
s19697,353.6793268852717
s19698,64.3735297759069
s19699,293.0
s197,238.0
s1970,70.7518529253447
s19700,222.0
s19701,226.0
s19702,63.0
s19703,111.0
s19704,358.18625043844264
s19705,425.0
s19706,123.0
s19707,128.0
s19708,390.57095113359225
s19709,431.2335555956028
s1971,485.0
s19710,137.0
s19711,377.9831414295025
s19712,469.0
s19713,114.0
s19714,115.20327653997379
s19715,198.0
s19716,194.0
s19717,232.0
s19718,240.49543676662321
s19719,300.0
s1972,479.0
s19720,495.0
s19721,274.0
s19722,122.53117922391665
s19723,98.43866015352407
s19724,105.16421526215608
s19725,332.0046669687358
s19726,135.4739769566945
s19727,92.0
s19728,113.0
s19729,258.0
s1973,209.0
s19730,64.0
s19731,475.0
s19732,481.0
s19733,458.0
s19734,96.0
s19735,336.0
s19736,473.0
s19737,227.0
s19738,477.0
s19739,498.0
s1974,364.0
s19740,297.0
s19741,288.6330611095466
s19742,133.0
s19743,144.0
s19744,100.0
s19745,419.0
s19746,196.0
s19747,434.3552206673843
s19748,293.27942879197224
s19749,157.0
s1975,412.8870023419204
s19750,309.0
s19751,473.0
s19752,323.0
s19753,384.0
s19754,409.0
s19755,144.0
s19756,311.6514499532273
s19757,260.0
s19758,127.0
s19759,464.0
s1976,321.5468207158439
s19760,364.0
s19761,482.0
s19762,364.0
s19763,238.0
s19764,487.0
s19765,382.74943430381654
s19766,124.0
s19767,343.0
s19768,222.19162915196495
s19769,319.0
s1977,139.55421273677894
s19770,461.0
s19771,381.870867768595
s19772,412.22040946896993
s19773,112.98216958417387
s19774,330.0
s19775,60.0
s19776,156.24830869456278
s19777,268.0
s19778,203.68929024975307
s19779,69.47322810275456
s1978,393.0
s19780,278.0
s19781,468.35338656387665
s19782,392.0
s19783,240.0
s19784,481.44434691011236
s19785,282.9120231947087
s19786,297.01351214060753
s19787,350.0
s19788,322.0
s19789,428.0
s1979,496.0
s19790,82.0
s19791,427.0
s19792,107.0
s19793,64.0
s19794,191.0
s19795,114.0
s19796,247.0
s19797,442.0
s19798,329.0
s19799,86.0
s198,351.8333906169445
s1980,160.0
s19800,276.0
s19801,177.0
s19802,239.0
s19803,231.0
s19804,204.0
s19805,458.0
s19806,469.0
s19807,85.0
s19808,317.58358583672407
s19809,185.0
s1981,249.0
s19810,207.0
s19811,196.0
s19812,136.0
s19813,155.0
s19814,126.0
s19815,236.05203295719147
s19816,468.0
s19817,342.7603565810173
s19818,397.0
s19819,58.0
s1982,321.0
s19820,267.0
s19821,340.87802313354365
s19822,360.0
s19823,302.5860655737705
s19824,319.0
s19825,406.0
s19826,282.0
s19827,425.07882703055816
s19828,250.0
s19829,320.0
s1983,359.15740885620403
s19830,307.9193671207378
s19831,79.16976521831509
s19832,392.88100755667506
s19833,366.0
s19834,284.0
s19835,101.0
s19836,111.55816050495942
s19837,67.0
s19838,87.0
s19839,157.0
s1984,493.0
s19840,209.0
s19841,59.0
s19842,483.0
s19843,229.64237114362942
s19844,257.0
s19845,201.0
s19846,437.1996074903917
s19847,344.0
s19848,439.6747472335005
s19849,344.0
s1985,338.0
s19850,59.0
s19851,50.603166718410435
s19852,104.0
s19853,218.0
s19854,75.0
s19855,234.0
s19856,70.88983781242655
s19857,456.0
s19858,479.0
s19859,436.0
s1986,402.0
s19860,327.6955885427556
s19861,421.0
s19862,249.0
s19863,213.0
s19864,484.0
s19865,239.0
s19866,211.0954048753152
s19867,232.87291238724657
s19868,414.89064976228207
s19869,333.0
s1987,115.60402927748387
s19870,175.0
s19871,178.0
s19872,155.0
s19873,353.0
s19874,130.0
s19875,432.0
s19876,419.0
s19877,325.0
s19878,140.0
s19879,176.370385246176
s1988,88.0
s19880,110.0
s19881,355.0
s19882,366.0
s19883,424.9242269792729
s19884,418.0
s19885,311.0
s19886,268.6349719340024
s19887,389.0
s19888,416.0
s19889,65.0
s1989,406.0
s19890,300.0
s19891,430.0
s19892,236.0
s19893,247.30841178628194
s19894,376.7830382873611
s19895,50.0
s19896,171.0
s19897,373.0
s19898,147.0
s19899,375.0
s199,155.0
s1990,125.30198423484643
s19900,489.0
s19901,451.0
s19902,235.0
s19903,167.0
s19904,113.55013799448022
s19905,415.0
s19906,256.2231103388358
s19907,163.0
s19908,468.0
s19909,234.0
s1991,303.0
s19910,369.0
s19911,92.40783584658817
s19912,411.68069222938584
s19913,228.0
s19914,416.3777926421405
s19915,432.07518254031936
s19916,486.0
s19917,102.0
s19918,119.0
s19919,293.0
s1992,239.0
s19920,58.0
s19921,51.0
s19922,486.0842317468665
s19923,196.53417721518989
s19924,259.0
s19925,413.16969102501224
s19926,449.0
s19927,138.0
s19928,281.0
s19929,139.0
s1993,135.0
s19930,472.2101673899566
s19931,438.0
s19932,421.0
s19933,437.19092050959983
s19934,166.0
s19935,222.03373530758662
s19936,485.0
s19937,229.0
s19938,349.0
s19939,435.0
s1994,477.48620120297204
s19940,462.0
s19941,366.122113958907
s19942,322.0
s19943,275.0
s19944,325.0
s19945,337.0
s19946,440.0
s19947,414.0
s19948,139.0
s19949,343.0
s1995,435.0
s19950,84.0
s19951,305.0
s19952,375.0
s19953,123.16176333674704
s19954,442.1194939081537
s19955,197.0
s19956,334.489539748954
s19957,133.0
s19958,120.84124783362218
s19959,196.0
s1996,378.0
s19960,75.0
s19961,305.0
s19962,385.1131142774062
s19963,372.0
s19964,334.0
s19965,464.0
s19966,279.0
s19967,358.0
