stocksymbol,time,quantity,price,unweighted_moving_avg_price
s12454,25716,2762,480,479.5
s58683,25717,8561,207,207.0
s62313,25718,4131,273,273.0
s51937,25719,1727,211,211.0
s45420,25720,5631,163,163.0
s58771,25721,6835,317,317.0
s38207,25722,4252,459,460.0
s16262,25723,4813,339,339.0
s25568,25724,4970,443,443.0
s18792,25725,5405,422,422.0
s24206,25726,6351,121,121.0
s8817,25727,5226,56,56.0
s29273,25728,192,360,360.0
s54962,25729,318,322,322.0
s22861,25730,6381,59,59.0
s9445,25731,5706,334,334.0
s25576,25732,1018,322,322.0
s68808,25733,9309,363,363.0
s16166,25734,1902,238,238.0
s11142,25735,8991,486,486.0
s4845,25736,5948,350,350.0
s1986,25737,4134,402,402.0
s22171,25738,512,165,165.0
s3086,25739,1805,409,409.0
s32762,25740,7115,373,371.0
s9254,25741,4994,263,263.0
s3226,25742,2359,350,350.0
s55234,25743,374,115,115.0
s51550,25744,490,330,330.0
s68621,25745,3091,487,487.0
s68829,25746,8354,182,182.0
s359,25747,1749,422,422.0
s17184,25748,127,76,77.0
s5507,25749,1249,390,390.0
s19041,25750,6651,158,158.0
s34218,25751,7285,309,309.0
s57150,25752,2264,399,399.0
s41443,25753,7821,129,127.5
s155,25754,1930,108,108.0
s46234,25755,5457,82,82.0
s20193,25756,1946,437,437.0
s50589,25757,1797,476,476.0
s13862,25758,8305,474,474.0
s49021,25759,6327,65,64.5
s28064,25760,9367,461,461.0
s59351,25761,4517,364,364.0
s46157,25762,7610,393,393.0
s49785,25763,7829,50,50.0
s35816,25764,3164,157,157.0
s51138,25765,8593,267,266.0
s7343,25766,9865,92,92.0
s62519,25767,3932,192,192.0
s3951,25768,2024,435,435.0
s62176,25769,1434,410,410.0
s40480,25770,2625,177,177.0
s931,25771,7621,410,410.0
s48450,25772,735,237,237.0
s21576,25773,255,227,227.0
s43512,25774,8594,275,275.0
s12680,25775,6144,144,144.0
s25389,25776,8223,334,334.0
s55647,25777,8756,178,180.0
s12301,25778,8172,247,247.0
s56047,25779,1103,313,313.0
s39144,25780,4866,427,427.0
s34089,25781,9805,124,124.0
s53850,25782,7150,425,425.0
s27106,25783,3399,138,137.0
s4416,25784,1354,370,370.0
s44038,25785,4748,278,278.0
s67371,25786,8915,491,491.0
s44225,25787,345,391,391.0
s24018,25788,5708,76,76.0
s32172,25789,2559,181,181.0
s59520,25790,6299,363,363.0
s22646,25791,6236,266,266.0
s19508,25792,5831,410,410.0
s22518,25793,2060,486,486.0
s1781,25794,5169,422,422.0
s60450,25795,754,142,142.0
s13320,25796,1324,452,452.0
s11714,25797,9173,213,213.0
s27749,25798,8952,430,430.0
s36515,25799,6633,91,90.0
s23319,25800,982,407,407.0
s27106,25801,5742,142,138.66666666666666
s62089,25802,316,118,119.5
s29494,25803,9839,68,68.0
s41412,25804,9334,129,126.5
s24756,25805,6511,393,393.0
s25208,25806,3276,302,301.0
s13889,25807,355,99,99.0
s36328,25808,1866,116,116.0
s43675,25809,4641,297,297.0
s41623,25810,3268,320,320.0
s64289,25811,964,319,319.0
s56133,25812,3804,319,319.0
s21658,25813,8532,185,185.0
s37087,25814,9788,312,312.0
s66711,25815,8126,453,453.0
s29802,25816,7722,326,326.5
s62055,25817,5649,207,207.0
s16514,25818,5216,51,53.0
s52870,25819,775,280,280.0
s14678,25820,7511,185,185.0
s54458,25821,803,410,410.0
s21419,25822,4824,54,54.0
s33104,25823,3836,438,438.0
s34920,25824,1398,355,355.0
s43094,25825,7115,131,131.0
s68684,25826,8574,391,391.0
s60745,25827,1817,212,212.0
s43906,25828,7811,252,252.5
s1995,25829,4746,435,435.0
s26893,25830,9387,429,428.6666666666667
s2973,25831,3302,132,132.0
s15202,25832,7258,115,115.0
s19867,25833,972,234,233.0
s38052,25834,1311,405,405.0
s5949,25835,9089,339,339.0
s67708,25836,4606,297,297.0
s42892,25837,6845,173,173.0
s11166,25838,9708,259,260.3333333333333
s8372,25839,4488,356,356.0
s45449,25840,4914,85,81.0
s22361,25841,6017,175,175.0
s8410,25842,5512,60,57.5
s49860,25843,3598,464,464.0
s55054,25844,6539,340,342.5
s55303,25845,5121,151,151.0
s40950,25846,1935,281,281.0
s64260,25847,5066,191,191.0
s64571,25848,6968,443,443.0
s51093,25849,6884,249,247.0
s13825,25850,7845,249,248.0
s41,25851,7261,226,228.5
s35408,25852,9631,458,458.0
s48233,25853,3549,386,386.0
s18329,25854,3827,140,140.0
s38172,25855,4649,204,204.0
s35494,25856,6041,461,461.0
s42546,25857,117,449,448.0
s37288,25858,5951,395,395.0
s35187,25859,755,273,273.0
s56185,25860,3312,350,350.0
s4553,25861,5895,287,287.0
s19479,25862,6785,202,202.0
s53324,25863,2923,220,220.0
s2844,25864,4569,356,356.0
s51390,25865,7205,372,371.0
s20273,25866,2020,400,400.0
s63738,25867,9309,440,440.0
s40017,25868,8319,232,232.0
s20593,25869,5200,251,251.0
s2335,25870,3244,382,382.0
s17119,25871,4027,98,98.0
s50922,25872,540,351,351.0
s57720,25873,8900,318,317.0
s20163,25874,4718,352,352.0
s7099,25875,4272,324,324.0
s28947,25876,4662,250,250.0
s24369,25877,7018,484,486.5
s62360,25878,6587,149,149.0
s14244,25879,6893,437,437.0
s10467,25880,3407,66,66.0
s60664,25881,9289,229,229.0
s35063,25882,6803,55,55.0
s42288,25883,5321,187,187.0
s48944,25884,4400,262,262.0
s29347,25885,6917,82,82.0
s50684,25886,4794,432,428.6666666666667
s68581,25887,8518,408,408.0
s17143,25888,8245,222,222.0
s54112,25889,8485,90,90.0
s38706,25890,1638,217,217.0
s40408,25891,1792,267,267.0
s49561,25892,9365,384,381.5
s9451,25893,7419,427,427.0
s32806,25894,2978,399,399.0
s34968,25895,4065,137,137.0
s54049,25896,1791,112,112.0
s18016,25897,6076,391,391.0
s48244,25898,4888,312,312.0
s48804,25899,9403,265,265.0
s29916,25900,936,208,208.0
s47263,25901,8266,405,405.0
s53218,25902,5927,331,331.0
s31207,25903,1809,62,62.0
s34199,25904,9667,449,449.0
s32727,25905,3497,345,347.5
s48231,25906,5407,484,484.0
s48440,25907,609,470,470.0
s56845,25908,4156,159,159.0
s14248,25909,3104,481,484.0
s9351,25910,893,207,207.0
s49071,25911,9673,189,189.0
s16958,25912,4098,383,383.0
s43965,25913,726,344,344.0
s32568,25914,7875,482,482.0
s40294,25915,2150,391,391.0
s8744,25916,8807,356,356.0
s45456,25917,9459,455,455.0
s38507,25918,5984,448,448.0
s59642,25919,216,122,122.0
s59676,25920,1242,214,214.0
s6533,25921,6110,436,436.0
s48170,25922,5824,401,401.0
s38077,25923,9561,152,153.66666666666666
s59608,25924,3580,284,282.0
s29966,25925,950,223,223.0
s55570,25926,2685,279,278.0
s1463,25927,4790,107,107.0
s31100,25928,6947,479,479.0
s28883,25929,3450,439,439.0
s1125,25930,6686,313,313.0
s41573,25931,4519,77,74.5
s16082,25932,7196,438,438.0
s11321,25933,6479,59,59.0
s24212,25934,7700,150,150.0
s36087,25935,9879,337,337.0
s60748,25936,1291,284,285.0
s33107,25937,9951,286,288.0
s40656,25938,1122,398,398.0
s42285,25939,9046,267,267.0
s52647,25940,6997,144,144.0
s13207,25941,8841,482,482.0
s43627,25942,6422,261,257.6666666666667
s11215,25943,1816,276,276.0
s663,25944,9920,85,86.33333333333333
s48298,25945,8454,251,251.0
s57480,25946,635,226,226.0
s4599,25947,5192,205,205.0
s36508,25948,8593,218,218.0
s40958,25949,1739,144,144.0
s42136,25950,6933,123,123.0
s31650,25951,1263,192,192.0
s56039,25952,8987,367,367.0
s59022,25953,3401,282,282.0
s2249,25954,9133,53,53.0
s41730,25955,9531,368,368.0
s6482,25956,3231,436,436.0
s59428,25957,1564,169,169.0
s56803,25958,9078,180,180.0
s16388,25959,2529,131,131.0
s33972,25960,9883,162,162.0
s46934,25961,9010,143,143.0
s50891,25962,7138,308,308.0
s21422,25963,252,469,469.0
s28171,25964,8324,52,54.0
s21150,25965,7545,186,186.0
s20154,25966,4120,487,487.0
s20170,25967,7496,101,101.0
s50610,25968,4754,467,467.0
s22666,25969,9069,88,88.0
s24484,25970,7668,85,85.0
s57530,25971,5704,351,351.0
s36005,25972,5711,473,473.0
s29204,25973,6949,382,382.0
s18522,25974,880,358,358.0
s22196,25975,9742,454,454.0
s39770,25976,6824,135,137.5
s49634,25977,5013,240,240.0
s31349,25978,6678,423,423.0
s65131,25979,9748,88,88.0
s22239,25980,6551,480,480.0
s54025,25981,6912,345,345.0
s50962,25982,5563,419,419.0
s6406,25983,8898,476,476.0
s38879,25984,2605,438,438.0
s16410,25985,8833,257,257.0
s59875,25986,3175,130,130.0
s45944,25987,2566,348,348.0
s39000,25988,7052,64,64.0
s49128,25989,3118,110,110.0
s58970,25990,7357,115,115.0
s10096,25991,4380,240,240.0
s25686,25992,6186,435,435.0
s20653,25993,5355,349,349.0
s44347,25994,7325,66,66.0
s23391,25995,5952,221,221.0
s30160,25996,6693,424,424.0
s24361,25997,936,110,110.5
s25493,25998,4765,383,383.0
s45830,25999,7960,212,213.0
s28797,26000,1457,277,277.0
s35526,26001,514,278,278.0
s11122,26002,2500,68,68.0
s55850,26003,5300,194,194.5
s56584,26004,4763,108,108.0
s67592,26005,6085,464,464.0
s6392,26006,5283,230,230.0
s23354,26007,1266,128,126.5
s56978,26008,8794,349,349.0
s21523,26009,9709,51,51.0
s54826,26010,8644,311,311.0
s44947,26011,7307,61,61.0
s6358,26012,1812,344,345.5
s18037,26013,8644,191,191.0
s3195,26014,7650,283,283.0
s50038,26015,7359,112,112.0
s59779,26016,7980,313,313.0
s5525,26017,2810,237,236.0
s42480,26018,5203,360,362.0
s30639,26019,1408,401,401.0
s66928,26020,3518,155,155.0
s51850,26021,1346,160,160.0
s17336,26022,9942,53,53.0
s49174,26023,9113,418,418.0
s59294,26024,2746,229,229.0
s18773,26025,777,55,55.0
s53592,26026,7657,93,93.0
s29547,26027,1965,78,78.0
s12064,26028,997,185,185.0
s4692,26029,3618,252,249.5
s42062,26030,8374,180,184.66666666666666
s54105,26031,2476,462,462.0
s62259,26032,1952,167,167.0
s28612,26033,274,379,379.0
s17816,26034,4045,448,448.0
s48842,26035,8701,378,378.0
s40048,26036,4248,145,145.0
s31306,26037,2314,113,113.0
s12233,26038,5307,57,57.0
s52426,26039,3070,301,301.0
s59368,26040,5513,248,248.0
s35173,26041,296,223,223.0
s30106,26042,2541,209,209.0
s46550,26043,4719,204,204.0
s68034,26044,420,114,114.0
s4778,26045,1264,218,218.0
s46399,26046,3255,288,286.0
s13098,26047,9711,114,114.0
s28672,26048,2421,93,93.0
s4537,26049,8447,328,330.5
s20372,26050,4358,172,172.0
s19675,26051,4979,254,254.0
s47241,26052,2203,327,329.5
s6390,26053,2809,431,431.0
s53934,26054,9978,308,308.0
s57629,26055,699,394,394.0
s18117,26056,3693,71,71.0
s5061,26057,1073,412,410.0
s50079,26058,6841,463,462.6666666666667
s49666,26059,7250,294,294.0
s37190,26060,3342,133,133.0
s770,26061,5462,364,364.0
s67000,26062,5010,166,165.0
s57631,26063,7082,393,393.0
s32583,26064,6872,119,119.0
s35516,26065,5852,176,176.0
s40266,26066,6811,114,114.0
s24449,26067,2007,136,136.0
s37883,26068,320,285,287.0
s68907,26069,2209,54,54.0
s48200,26070,8681,272,272.0
s26543,26071,4852,488,488.0
s10538,26072,4185,163,163.0
s8751,26073,7210,120,120.0
s62472,26074,8048,143,143.0
s35870,26075,607,329,329.0
s61575,26076,6023,80,80.0
s27696,26077,6210,246,246.0
s8364,26078,5419,290,290.0
s9334,26079,493,484,484.0
s32768,26080,4431,200,200.0
s59765,26081,6672,187,187.0
s1298,26082,3867,294,294.0
s2565,26083,6776,97,94.5
s1989,26084,146,406,406.0
s64381,26085,6855,264,264.0
s61978,26086,7171,375,375.0
s47524,26087,7423,138,138.0
s49215,26088,9765,196,196.0
s55798,26089,9946,249,249.0
s62129,26090,4058,361,361.0
s61432,26091,8947,232,230.0
s55610,26092,5230,119,119.0
s36498,26093,3149,352,352.0
s31912,26094,6987,487,487.0
s13273,26095,6207,94,94.0
s13033,26096,7783,198,198.0
s30907,26097,1906,395,395.0
s53244,26098,5035,455,455.5
s60518,26099,333,478,478.0
s53707,26100,7636,337,337.0
s40164,26101,2744,461,461.0
s46802,26102,256,142,140.0
s14309,26103,198,105,105.0
s26616,26104,8730,436,436.0
s13171,26105,8581,498,496.5
s41286,26106,6270,310,310.0
s14361,26107,1024,439,439.0
s18610,26108,2622,155,155.0
s48027,26109,2226,313,313.0
s51750,26110,4903,413,413.0
s47451,26111,7056,94,94.0
s41314,26112,5366,371,371.0
s42155,26113,4151,448,448.0
s31146,26114,5761,466,466.0
s58037,26115,3632,363,363.0
s55590,26116,7390,124,124.0
s21578,26117,3306,500,500.0
s3342,26118,9552,463,463.0
s48702,26119,497,481,481.0
s11711,26120,3843,185,184.0
s65823,26121,2994,253,253.0
s44316,26122,8371,324,324.0
s51820,26123,3508,259,259.0
s42068,26124,1423,384,386.5
s35879,26125,8561,213,213.0
s26939,26126,6019,98,98.0
s58484,26127,7402,88,88.0
s52923,26128,4971,258,258.0
s6989,26129,7015,53,53.0
s58820,26130,3720,325,322.0
s59533,26131,4643,81,81.0
s41325,26132,539,203,202.5
s21379,26133,5056,178,178.0
s29256,26134,1585,98,98.0
s53399,26135,8499,296,296.0
s53402,26136,8508,147,147.0
s4255,26137,595,298,298.0
s7247,26138,1653,333,333.0
s27172,26139,8642,452,452.0
s26421,26140,789,232,232.0
s54636,26141,1650,257,254.5
s28256,26142,2453,379,379.0
s2374,26143,3979,169,169.0
s43590,26144,934,452,452.5
s57788,26145,6017,198,198.0
s16784,26146,3432,202,202.0
s16526,26147,9044,153,153.0
s53795,26148,9330,145,145.5
s4750,26149,7325,240,240.0
s54533,26150,3218,360,360.0
s48450,26151,5868,236,236.66666666666666
s20621,26152,8502,343,341.5
s25085,26153,9427,232,232.0
s58649,26154,4754,466,466.0
s15682,26155,650,479,479.0
s53023,26156,6926,176,176.0
s68451,26157,4327,203,203.0
s18734,26158,1574,407,407.0
s6006,26159,2270,321,321.0
s13389,26160,2556,232,232.0
s67514,26161,6974,273,273.0
s56200,26162,2211,209,209.0
s12568,26163,7002,254,256.0
s53776,26164,3087,178,178.0
s13043,26165,1905,299,299.0
s51098,26166,7556,449,449.0
s69085,26167,7421,87,86.5
s65986,26168,3133,173,173.0
s41507,26169,4364,319,319.0
s11226,26170,8883,362,362.0
s51278,26171,6628,471,471.0
s19728,26172,5249,113,113.0
s26575,26173,9577,106,107.5
s51332,26174,7073,334,334.0
s44391,26175,7431,250,250.0
s37524,26176,2767,229,229.0
s5218,26177,5100,50,50.0
s8095,26178,7457,159,159.0
s10298,26179,3141,214,214.0
s60607,26180,647,68,68.0
s3935,26181,3067,349,351.0
s64454,26182,7916,406,406.0
s33988,26183,3520,256,256.0
s61899,26184,635,365,365.0
s43262,26185,3487,275,275.0
s35789,26186,3308,88,88.0
s9842,26187,4542,119,119.0
s56177,26188,5227,284,286.0
s25697,26189,4268,216,216.0
s32360,26190,3026,453,453.0
s55287,26191,7192,341,341.0
s51531,26192,2620,93,90.5
s15334,26193,7941,443,443.0
s11663,26194,1791,262,262.0
s12534,26195,120,415,416.5
s10876,26196,6932,430,430.0
s47885,26197,6989,157,157.0
s2603,26198,4968,305,305.0
s16164,26199,388,335,335.0
s32334,26200,4372,299,299.0
s62814,26201,3397,52,52.0
s15219,26202,2587,236,236.5
s66176,26203,8850,429,428.5
s22914,26204,1058,434,434.0
s24528,26205,1845,120,120.0
s36404,26206,9935,326,326.0
s11690,26207,5878,181,182.5
s57840,26208,556,190,190.0
s17426,26209,5861,272,272.0
s20539,26210,7947,60,60.0
s8403,26211,2977,242,242.0
s46217,26212,3460,87,87.0
s8145,26213,3794,432,431.5
s8580,26214,4492,365,365.5
s47675,26215,1333,153,153.0
s21918,26216,6147,152,152.0
s55159,26217,3288,450,451.3333333333333
s56240,26218,5647,308,308.0
s2573,26219,9394,408,408.0
s2963,26220,6654,413,413.0
s28756,26221,7677,217,217.0
s37556,26222,4657,307,307.0
s24115,26223,2886,385,385.0
s63520,26224,4877,85,85.0
s63343,26225,2527,420,420.0
s68581,26226,3062,403,405.5
s11480,26227,5847,295,295.0
s11824,26228,1306,419,419.0
s20622,26229,4918,332,332.0
s59928,26230,1025,435,435.0
s24494,26231,254,157,155.0
s45723,26232,7419,495,495.0
s47122,26233,3781,110,110.0
s51695,26234,4963,323,323.0
s44035,26235,9401,255,255.0
s26662,26236,8164,393,393.0
s57500,26237,3563,333,333.0
s32907,26238,7397,179,176.5
s13345,26239,279,92,92.0
s42406,26240,2414,413,410.5
s18433,26241,9559,166,166.0
s22997,26242,5026,177,177.0
s6777,26243,491,131,130.5
s42149,26244,2531,263,263.0
s52269,26245,9161,203,203.0
s47310,26246,8892,368,368.0
s63513,26247,396,408,405.5
s46096,26248,5565,86,86.0
s37798,26249,4076,104,106.5
s11031,26250,128,323,323.0
s18195,26251,3791,230,228.0
s36465,26252,9896,453,450.5
s49743,26253,8537,256,255.0
s62721,26254,1392,143,143.0
s39561,26255,576,365,365.0
s9178,26256,7044,434,434.0
s14470,26257,8226,134,133.5
s25971,26258,9505,319,319.0
s64957,26259,4721,284,284.0
s19791,26260,5089,427,427.0
s11721,26261,6579,330,330.0
s17104,26262,3609,399,399.0
s42721,26263,6071,257,252.66666666666666
s65151,26264,2427,278,278.0
s3072,26265,7501,153,150.5
s18362,26266,7876,376,376.0
s20529,26267,4015,111,111.0
s58171,26268,7445,285,285.0
s19913,26269,8386,228,228.0
s44555,26270,7731,138,137.5
s16003,26271,7518,235,234.5
s48710,26272,8651,295,295.0
s68116,26273,5443,143,145.5
s43102,26274,348,303,303.0
s49247,26275,104,415,415.0
s47009,26276,3969,384,384.0
s22066,26277,2258,325,325.0
s41656,26278,4670,173,173.0
s45655,26279,1624,364,364.0
s12582,26280,2697,484,484.0
s59501,26281,473,329,329.0
s23573,26282,4158,270,270.0
s58966,26283,5975,171,171.0
s22122,26284,6381,193,194.5
s4166,26285,1192,359,359.0
s39687,26286,8366,473,473.0
s19991,26287,8302,53,53.0
s50054,26288,4514,155,155.0
s58670,26289,7232,130,128.5
s4766,26290,158,125,125.0
s56475,26291,9826,67,67.0
s24083,26292,9299,69,69.0
s44247,26293,5317,482,482.0
s28509,26294,684,265,263.0
s39911,26295,1978,444,444.0
s48207,26296,8523,492,489.5
s45002,26297,8704,179,178.0
s63194,26298,6948,421,421.0
s55000,26299,1062,333,333.0
s14453,26300,7514,197,197.0
s5623,26301,3708,330,330.0
s10174,26302,1021,497,497.0
s36756,26303,1761,488,488.0
s3514,26304,8547,369,369.0
s53494,26305,678,93,93.0
s47631,26306,4456,201,201.0
s23800,26307,1385,377,376.5
s48448,26308,7196,150,150.0
s30648,26309,5463,218,218.0
s10726,26310,5868,178,176.5
s21923,26311,5346,298,298.0
s39628,26312,461,259,259.0
s14621,26313,3796,111,111.0
s29790,26314,9865,366,366.0
s52333,26315,2620,203,203.0
s32966,26316,2419,314,315.0
s28930,26317,9013,223,223.0
s3647,26318,1759,492,492.0
s19827,26319,5728,428,428.0
s20253,26320,3505,295,295.0
s30353,26321,3894,189,189.0
s3859,26322,6292,333,333.0
s15449,26323,3860,328,328.0
s44691,26324,1374,474,474.0
s67420,26325,1090,115,115.0
s27986,26326,9627,150,150.75
s888,26327,9996,77,77.0
s8853,26328,6997,284,284.0
s4327,26329,4433,156,156.0
s19326,26330,3022,423,423.0
s65999,26331,8723,419,419.0
s28710,26332,4581,357,357.0
s3961,26333,2088,391,391.0
s594,26334,7905,445,445.0
s68337,26335,469,121,121.0
s8713,26336,5696,187,187.0
s1997,26337,1713,119,119.0
s26791,26338,2539,55,55.0
s15251,26339,5687,368,368.0
s11799,26340,3825,466,466.0
s29129,26341,1295,79,78.0
s34725,26342,7763,176,176.0
s28818,26343,8700,80,80.0
s35534,26344,6850,102,102.0
s125,26345,2185,463,463.0
s43985,26346,9454,393,393.0
s69264,26347,5497,425,424.5
s69508,26348,4103,274,272.0
s48441,26349,974,269,267.5
s64422,26350,3730,341,341.0
s32237,26351,7210,354,354.0
s16400,26352,1966,109,107.0
s43641,26353,5074,417,417.0
s46522,26354,3242,428,428.0
s51886,26355,5930,110,110.0
s52526,26356,6280,276,279.0
s7951,26357,3065,373,373.0
s62838,26358,1073,224,224.0
s38964,26359,5640,199,199.0
s18234,26360,1741,134,134.0
s44225,26361,2553,396,393.5
s20823,26362,1438,258,258.0
s51994,26363,8409,438,437.5
s9411,26364,9879,148,148.0
s28238,26365,6785,129,129.0
s21340,26366,4234,120,120.0
s65330,26367,2623,260,260.0
s11687,26368,6373,253,253.0
s38318,26369,8350,371,371.0
s30678,26370,3124,134,134.0
s40267,26371,1845,370,370.0
s69202,26372,9970,286,287.5
s26477,26373,3690,257,257.0
s49063,26374,1799,461,463.5
s37844,26375,7053,128,128.0
s63112,26376,9728,500,500.0
s60739,26377,5340,288,288.0
s54602,26378,3222,346,346.0
s9616,26379,3953,380,380.0
s63593,26380,7798,363,363.0
s54489,26381,5776,332,332.0
s54765,26382,9219,153,155.0
s42786,26383,3588,178,178.0
s43210,26384,4934,308,308.0
s47469,26385,4358,186,186.0
s51459,26386,7790,471,471.0
s23387,26387,5893,111,111.0
s13726,26388,3914,276,276.0
s64838,26389,1204,169,169.0
s54680,26390,9350,173,173.0
s33033,26391,8169,443,443.0
s54898,26392,2279,408,408.0
s64976,26393,5383,347,347.0
s11974,26394,5681,169,169.0
s10130,26395,7998,433,433.0
s29957,26396,8221,151,151.0
s18500,26397,1990,491,491.0
s48283,26398,9151,483,483.0
s58326,26399,1090,136,136.0
s48529,26400,2915,336,336.0
s21963,26401,772,248,248.0
s62473,26402,7199,416,416.0
s29963,26403,6737,233,233.0
s27013,26404,884,238,240.5
s15171,26405,4663,222,222.0
s28627,26406,9668,156,156.0
