stocksymbol,time,quantity,price
s24504,3686,9343,301
s44770,3687,8485,476
s17616,3688,3803,276
s24935,3689,915,86
s20813,3690,2256,193
s25420,3691,8129,111
s40065,3692,1078,479
s864,3693,1609,74
s1812,3694,3779,310
s41566,3695,4062,381
s2767,3696,3624,162
s43057,3697,1469,91
s19654,3698,2670,351
s1470,3699,7458,360
s22365,3700,7766,380
s656,3701,4257,476
s42519,3702,4278,223
s24611,3703,2932,298
s42669,3704,7114,391
s18004,3705,9986,261
s4794,3706,6360,400
s15691,3707,3105,385
s1970,3708,5076,478
s43386,3709,8429,140
s2750,3710,3414,300
s17292,3711,7237,255
s33912,3712,3687,279
s12954,3713,8476,327
s49430,3714,4182,95
s49412,3715,3749,68
s40799,3716,7126,265
s16414,3717,8029,102
s36483,3718,2424,374
s40917,3719,3437,404
s22171,3720,8097,322
s11585,3721,6819,333
s27967,3722,9345,178
s9860,3723,3772,152
s19137,3724,9306,148
s29980,3725,7118,430
s14980,3726,4393,477
s28789,3727,5935,75
s38423,3728,5201,409
s15468,3729,9004,127
s7953,3730,7371,175
s32876,3731,9877,235
s47446,3732,4335,331
s41237,3733,1717,262
s33816,3734,6614,98
s46310,3735,4648,338
s30730,3736,8598,293
s44832,3737,1684,63
s32427,3738,8539,428
s25425,3739,2766,422
s19122,3740,7197,308
s42934,3741,2528,367
s24785,3742,2185,209
s7231,3743,5801,355
s15524,3744,1086,350
s34842,3745,4490,290
s36270,3746,2533,105
s33091,3747,5714,486
s22919,3748,5734,242
s11513,3749,3983,122
s17612,3750,5630,125
s38966,3751,6224,493
s10826,3752,8449,415
s28073,3753,8305,313
s4096,3754,6090,381
s32477,3755,8461,116
s1034,3756,1149,122
s11091,3757,4830,80
s24223,3758,2447,477
s37453,3759,3585,306
s27948,3760,1979,178
s7092,3761,462,452
s32517,3762,4197,366
s31840,3763,872,355
s48634,3764,8868,288
s3198,3765,3947,94
s4102,3766,3824,153
s28863,3767,1866,389
s24124,3768,2625,393
s26332,3769,5595,262
s46676,3770,9157,51
s34274,3771,9725,246
s5391,3772,4038,385
s25956,3773,4264,307
s45806,3774,3978,262
s4336,3775,5679,344
s25069,3776,4888,240
s2875,3777,5816,290
s36154,3778,135,91
s46198,3779,7662,134
s49740,3780,7828,310
s15256,3781,5886,330
s14209,3782,9507,425
s9842,3783,8764,414
s48580,3784,7724,184
s6740,3785,5633,405
s13375,3786,8255,158
s11817,3787,7163,186
s20397,3788,2076,178
s46744,3789,9946,121
s35245,3790,8853,256
s240,3791,4712,388
s37441,3792,172,109
s10834,3793,9259,447
s14172,3794,1421,58
s22915,3795,1428,386
s32289,3796,2806,348
s32545,3797,547,500
s14126,3798,890,144
s36983,3799,1456,64
s46757,3800,7389,340
s10397,3801,6931,384
s4157,3802,4094,242
s37074,3803,6530,360
s45390,3804,119,118
s15143,3805,167,221
s40137,3806,1659,56
s36601,3807,9953,450
s24338,3808,3311,144
s48419,3809,8759,459
s14965,3810,2775,103
s24791,3811,2999,411
s24105,3812,5918,197
s1262,3813,9280,228
s36877,3814,5974,142
s47076,3815,529,240
s19110,3816,9712,306
s45590,3817,1311,451
s42356,3818,3647,221
s16862,3819,2276,333
s38455,3820,4186,175
s13328,3821,8600,321
s45056,3822,2333,327
s12885,3823,5622,213
s26144,3824,8052,337
s13349,3825,6985,294
s3036,3826,6446,414
s41414,3827,3386,423
s18836,3828,991,131
s2225,3829,3875,477
s19000,3830,5901,345
s15155,3831,8610,317
s8002,3832,6608,50
s5640,3833,1035,78
s36090,3834,185,59
s45336,3835,4688,436
s27817,3836,6548,314
s7645,3837,3416,233
s10467,3838,2458,413
s22515,3839,5077,494
s12995,3840,1653,379
s787,3841,5659,78
s45531,3842,7585,264
s31606,3843,5983,131
s42146,3844,3580,429
s30861,3845,3400,212
s48541,3846,8015,73
s26330,3847,1932,346
s12509,3848,1772,264
s47707,3849,5341,74
s4809,3850,9331,120
s32444,3851,9911,316
s48697,3852,985,256
s14094,3853,5803,100
s41317,3854,5842,122
s22725,3855,7443,66
s16834,3856,1643,385
s21286,3857,2593,406
s36424,3858,8026,191
s28491,3859,119,422
s6204,3860,1973,124
s2250,3861,9843,444
s6962,3862,7058,377
s10676,3863,7757,263
s10307,3864,4458,118
s10751,3865,4458,356
s47834,3866,5291,203
s46465,3867,8156,261
s24175,3868,8176,93
s14650,3869,9676,127
s49374,3870,2351,472
s35120,3871,5004,282
s4273,3872,8959,443
s42378,3873,2574,134
s45073,3874,2043,424
s7146,3875,3955,401
s6409,3876,2385,227
s25529,3877,9031,317
s36431,3878,511,484
s29820,3879,8282,257
s11878,3880,1675,398
s25844,3881,2188,350
s7653,3882,2227,496
s9531,3883,7929,50
s14922,3884,7138,390
s23747,3885,6238,447
s38813,3886,3784,380
s48081,3887,6396,252
s27559,3888,1825,125
s1526,3889,1472,108
s43194,3890,2342,160
s24911,3891,7670,356
s21133,3892,2600,307
s7804,3893,1574,185
s11207,3894,8661,74
s44529,3895,2643,437
s18864,3896,8501,150
s5909,3897,5605,432
s49045,3898,8501,287
s6933,3899,4420,282
s4757,3900,4968,438
s37948,3901,4488,112
s40767,3902,2184,480
s4409,3903,4846,58
s49093,3904,4686,176
s39594,3905,8811,182
s33800,3906,3162,415
s29290,3907,8745,428
s8498,3908,8545,170
s35372,3909,4027,474
s16287,3910,5819,432
s26086,3911,1375,91
s13244,3912,5872,327
s14705,3913,2901,293
s23710,3914,243,130
s48123,3915,4280,372
s38698,3916,6032,134
s2725,3917,8652,238
s30281,3918,9332,473
s21728,3919,2965,162
s1428,3920,4838,194
s12553,3921,6993,88
s28533,3922,3601,137
s10530,3923,1591,88
s33301,3924,1327,365
s34743,3925,4254,296
s18343,3926,641,84
s25537,3927,1258,303
s46431,3928,2524,386
s47167,3929,3997,341
s8988,3930,6358,164
s37867,3931,1494,415
s19513,3932,9781,383
s6636,3933,372,398
s25181,3934,1829,405
s35557,3935,790,284
s30551,3936,7219,128
s48681,3937,3942,301
s18886,3938,8385,241
s15866,3939,5764,268
s21304,3940,7658,106
s38940,3941,2901,161
s25041,3942,853,88
s14726,3943,7237,304
s2284,3944,5126,455
s46939,3945,3793,67
s7854,3946,2611,103
s23478,3947,2192,64
s4413,3948,7241,256
s38228,3949,3952,437
s18645,3950,7265,281
s14002,3951,3928,350
s39842,3952,6195,316
s9419,3953,4812,312
s38398,3954,4107,463
s21526,3955,8621,406
s3531,3956,6253,202
s604,3957,6846,188
s17145,3958,2147,114
s30759,3959,6468,265
s39831,3960,4166,453
s20868,3961,5631,352
s39431,3962,6848,308
s28260,3963,3700,447
s40772,3964,2800,318
s8070,3965,2583,169
s21851,3966,3705,82
s2945,3967,7965,291
s32662,3968,8222,492
s2903,3969,3885,271
s44792,3970,4933,434
s30405,3971,9772,378
s28609,3972,3988,157
s32498,3973,5285,409
s29555,3974,4358,252
s14131,3975,9120,94
s31909,3976,7853,379
s162,3977,5723,472
s19355,3978,5701,293
s49397,3979,5335,334
s19488,3980,8268,382
s17997,3981,9064,250
s8822,3982,6350,243
s40006,3983,8397,385
s16259,3984,6291,243
s10802,3985,973,354
s45401,3986,6481,383
s1326,3987,9184,422
s11738,3988,5899,477
s29650,3989,522,297
s2505,3990,6174,249
s22593,3991,6968,157
s49927,3992,8871,250
s41162,3993,2957,165
s34875,3994,3297,323
s26236,3995,9154,187
s18730,3996,1346,444
s14784,3997,842,389
s26013,3998,1278,289
s5198,3999,9456,228
s23671,4000,8879,476
s15764,4001,184,405
s38414,4002,4582,360
s16019,4003,6157,262
s49160,4004,6955,77
s44420,4005,3672,211
s28913,4006,7087,409
s7630,4007,3061,148
s6528,4008,9121,62
s40312,4009,2622,223
s16159,4010,5394,240
s45175,4011,7977,332
s9476,4012,1515,297
s1969,4013,9792,196
s12436,4014,6717,148
s8613,4015,2563,391
s29641,4016,5757,109
s6362,4017,4674,388
s1725,4018,6816,283
s2659,4019,5170,282
s43760,4020,996,383
s48413,4021,2560,154
s29325,4022,7740,236
s6559,4023,6684,499
s17072,4024,1862,367
s14153,4025,765,178
s8426,4026,3110,192
s36752,4027,4378,376
s24172,4028,6736,114
s18332,4029,5080,432
s9661,4030,1580,268
s32193,4031,8265,189
s24863,4032,9542,286
s16509,4033,4612,321
s33250,4034,5957,450
s46840,4035,9100,167
s34790,4036,9348,247
s2920,4037,815,453
s45373,4038,4451,500
s49270,4039,8405,153
s25497,4040,1937,312
s45571,4041,2350,439
s24754,4042,1183,480
s28097,4043,1845,329
s4674,4044,2098,202
s40456,4045,8594,240
s36836,4046,621,266
s2896,4047,1815,485
s23043,4048,9300,274
s29488,4049,9584,349
s27052,4050,7082,177
s21573,4051,4251,387
s26739,4052,4700,61
s23306,4053,6780,411
s22929,4054,709,426
s35665,4055,8702,337
s16162,4056,3018,208
s42538,4057,7800,391
s5884,4058,9776,456
s44644,4059,2264,384
s23547,4060,2412,134
s5208,4061,8227,322
s19653,4062,3460,445
s27329,4063,438,370
s34412,4064,9586,366
s14636,4065,1465,278
s17115,4066,9461,139
s13445,4067,3072,416
s41182,4068,3410,422
s19543,4069,9685,326
s18012,4070,9860,493
s31975,4071,1120,431
s28667,4072,8490,387
s30697,4073,5782,487
s29242,4074,3777,197
s15847,4075,7952,304
s34073,4076,7742,292
s44652,4077,639,232
s34897,4078,6200,388
s27501,4079,923,492
s27659,4080,3543,288
s30574,4081,1593,324
s20096,4082,1335,446
s43760,4083,9859,384
s24602,4084,2440,207
s40650,4085,7847,268
s37655,4086,6785,399
s4586,4087,5278,412
s40297,4088,9764,53
s21880,4089,5645,495
s48829,4090,3382,186
s31580,4091,9854,383
s17495,4092,7975,232
s42328,4093,7289,178
s26005,4094,4866,217
s34587,4095,1356,78
s18324,4096,1864,373
s43588,4097,5943,341
s47528,4098,9243,178
s7932,4099,5668,234
s33056,4100,5811,178
s49901,4101,5577,481
s8935,4102,6896,119
s6177,4103,3604,139
s3360,4104,1238,283
s10720,4105,9441,100
s11725,4106,4604,121
s20295,4107,314,103
s5539,4108,8610,381
s41744,4109,6406,181
s29528,4110,3210,417
s40135,4111,5749,419
s839,4112,7790,88
s26757,4113,6757,88
s4151,4114,8263,57
s7412,4115,2468,357
s26965,4116,7829,444
s4081,4117,3029,305
s15911,4118,2385,78
s48305,4119,2290,343
s30168,4120,4319,233
s10438,4121,5672,345
s23753,4122,4824,272
s7283,4123,9551,433
s6014,4124,7793,138
s43629,4125,7159,94
s43086,4126,4430,122
s38618,4127,4503,207
s18413,4128,8622,158
s20648,4129,4282,101
s33267,4130,7508,236
s254,4131,8206,132
s34401,4132,3638,75
s11767,4133,9204,364
s2730,4134,6548,84
s2412,4135,2386,378
s49556,4136,6849,350
s38641,4137,4724,190
s46880,4138,6377,228
s36636,4139,6031,97
s2111,4140,7717,431
s11545,4141,3645,291
s34074,4142,2299,177
s2609,4143,4756,118
s33960,4144,3912,309
s32640,4145,2510,153
s19913,4146,9036,363
s28366,4147,2632,220
s47701,4148,6796,224
s18009,4149,9162,179
s13035,4150,7174,244
s48121,4151,3346,296
s7674,4152,6770,408
s19248,4153,8295,453
s35663,4154,2623,320
s38752,4155,7839,190
s9807,4156,2612,377
s46087,4157,5257,363
s38596,4158,4687,151
s3392,4159,7964,175
s9046,4160,6160,340
s13570,4161,2019,491
s18834,4162,8817,82
s38782,4163,5831,309
s17871,4164,119,499
s26587,4165,8320,189
s11183,4166,9749,401
s20574,4167,9765,497
s3366,4168,4609,301
s28103,4169,7079,371
s6259,4170,6378,371
s20541,4171,2749,75
s40170,4172,3791,328
s26130,4173,7728,116
s40237,4174,4394,331
s33617,4175,8986,258
s22138,4176,3222,213
s11890,4177,9749,125
s42659,4178,3073,107
s43995,4179,6793,489
s13806,4180,9554,166
s30828,4181,3779,302
s13755,4182,5988,390
s7496,4183,3180,257
s5945,4184,1447,186
s21513,4185,3434,137
s47519,4186,6522,357
s12652,4187,6176,161
s12837,4188,7786,488
s12003,4189,7016,312
s26152,4190,8946,497
s36078,4191,2625,411
s30711,4192,990,362
s28890,4193,1554,358
s21638,4194,4452,371
s10733,4195,2015,136
s47283,4196,2769,348
s48203,4197,5381,430
s40248,4198,4799,282
s15319,4199,436,174
s39679,4200,4307,372
s26532,4201,9126,470
s15426,4202,3248,453
s38826,4203,1532,350
s42064,4204,3134,254
s17485,4205,5156,365
s29885,4206,9962,417
s36940,4207,2804,333
s34975,4208,9486,470
s31930,4209,8362,132
s5173,4210,1556,282
s15237,4211,4215,449
s48123,4212,4779,376
s40849,4213,4439,233
s4723,4214,8427,468
s31637,4215,6589,297
s46950,4216,3633,485
s7464,4217,9484,114
s41922,4218,1690,104
s8340,4219,2391,106
s8606,4220,9487,250
s13368,4221,1198,316
s41330,4222,7738,145
s10381,4223,604,80
s30140,4224,1284,56
s26069,4225,2352,356
s13774,4226,3128,289
s33581,4227,1896,325
s48540,4228,2343,118
s39732,4229,338,347
s37884,4230,5090,185
s25267,4231,6341,433
s20374,4232,8150,226
s16262,4233,453,299
s6858,4234,6102,64
s49997,4235,4500,256
s13932,4236,1271,413
s4522,4237,2296,395
s47581,4238,2155,179
s6483,4239,8169,105
s9971,4240,4691,91
s33875,4241,1378,255
s8105,4242,8209,154
s14779,4243,7106,415
s49059,4244,5119,224
s11523,4245,817,252
s27575,4246,8277,478
s37196,4247,7186,91
s41963,4248,5132,257
s17163,4249,1900,100
s39531,4250,7547,448
s6550,4251,7670,244
s23729,4252,9458,243
s6660,4253,9663,157
s1447,4254,1422,107
s29051,4255,584,362
s32924,4256,9200,445
s36990,4257,9860,404
s27240,4258,9013,150
s2177,4259,7535,495
s31572,4260,3235,340
s21799,4261,5624,128
s19224,4262,7600,161
s25184,4263,6812,296
s22926,4264,5016,99
s37952,4265,3219,73
s10014,4266,4526,443
s31870,4267,5965,50
s4829,4268,4385,282
s12779,4269,4247,429
s3504,4270,4607,120
s2805,4271,4436,54
s16373,4272,8692,166
s41720,4273,7344,455
s45994,4274,4004,305
s16059,4275,137,461
s11654,4276,329,300
s30530,4277,2109,387
s23038,4278,3532,127
s26260,4279,5299,446
s35056,4280,9607,108
s6648,4281,1024,271
s22059,4282,1817,319
s33207,4283,3444,220
s6566,4284,5773,182
s14812,4285,7246,495
s32520,4286,9595,411
s38635,4287,4360,193
s24964,4288,7772,107
s20585,4289,149,291
s37662,4290,9984,411
s46479,4291,2663,467
s33330,4292,4061,440
s37016,4293,5979,361
s23574,4294,5589,214
s2244,4295,2050,76
s31278,4296,7535,134
s27487,4297,5486,413
s13048,4298,4274,385
s29639,4299,6189,282
s3918,4300,224,135
s5491,4301,8182,397
s44919,4302,9260,358
s21311,4303,3109,402
s10960,4304,9783,124
s46887,4305,1950,207
s28899,4306,7566,244
s45085,4307,2226,131
s14566,4308,8584,368
s42304,4309,8629,341
s33605,4310,9727,145
s35100,4311,4701,139
s32146,4312,9230,57
s14274,4313,3341,100
s14813,4314,816,495
s2835,4315,8492,197
s2935,4316,7086,101
s17929,4317,7368,228
s7724,4318,9475,141
s35148,4319,6947,210
s37997,4320,9427,350
s12509,4321,3654,267
s26614,4322,7439,377
s7917,4323,8482,323
s46210,4324,8653,213
s28600,4325,9277,328
s15078,4326,2350,329
s6722,4327,2046,315
s16400,4328,9217,180
s21784,4329,6551,246
s24232,4330,7541,454
s3731,4331,2557,274
s41118,4332,1937,314
s2132,4333,5441,465
s8454,4334,506,390
s648,4335,8345,410
s28240,4336,1499,209
s23897,4337,7040,177
s47789,4338,5795,436
s14530,4339,8938,78
s42998,4340,9074,482
s46544,4341,343,236
s25038,4342,7925,352
s35593,4343,1350,272
s10455,4344,3475,171
s2211,4345,9785,142
s16770,4346,9054,134
s40084,4347,8697,97
s16815,4348,1314,320
s4821,4349,6453,137
s25646,4350,4487,413
s44855,4351,3523,322
s422,4352,453,407
s48523,4353,1660,97
s36128,4354,8384,75
s21554,4355,3293,419
s24617,4356,8746,389
s4390,4357,6541,221
s49605,4358,847,154
s20854,4359,688,248
s19142,4360,6309,257
s21251,4361,5609,384
s22243,4362,5697,459
s44243,4363,8231,223
s38952,4364,1700,333
s11126,4365,4341,411
s48643,4366,2271,152
s28280,4367,8713,442
s48563,4368,1492,207
s10772,4369,476,57
s34036,4370,6696,257
s33673,4371,6871,173
s35062,4372,2360,116
s7805,4373,6113,328
s48181,4374,1895,492
s20684,4375,7244,52
s41908,4376,2205,126
s22145,4377,3494,491
s32593,4378,7910,413
s28647,4379,8167,348
s2921,4380,9633,185
s469,4381,5884,79
s15778,4382,6047,463
s15424,4383,4288,404
s41945,4384,9763,230
s21397,4385,2829,411
s32063,4386,2598,117
s28840,4387,4246,372
s11640,4388,9493,332
s7126,4389,6458,286
s39268,4390,5195,131
s6324,4391,2417,55
s30102,4392,6021,400
s8727,4393,8377,226
s37296,4394,9349,136
s39368,4395,8155,290
s65,4396,5814,447
s14306,4397,2060,168
s10990,4398,199,379
s19822,4399,9803,390
s17558,4400,4051,395
s45049,4401,8045,167
s695,4402,2589,468
s5181,4403,9360,291
s4727,4404,2824,339
s23919,4405,1552,414
s32673,4406,4996,81
s38100,4407,3081,391
s14193,4408,2548,273
s43554,4409,8411,66
s9313,4410,8939,343
s32109,4411,4825,461
s16725,4412,6627,433
s31492,4413,4147,214
s49210,4414,5505,446
s41898,4415,382,252
s29759,4416,7130,267
s37631,4417,5290,195
s14381,4418,862,465
s22229,4419,8011,351
s43730,4420,1992,173
s47223,4421,7661,63
s24273,4422,5584,290
s26626,4423,1905,111
s32294,4424,3887,470
s19644,4425,2817,491
s38634,4426,7368,383
s1136,4427,2833,497
s19922,4428,3933,213
s10936,4429,7044,260
s14552,4430,2789,373
s23055,4431,5440,285
s11309,4432,9248,158
s23091,4433,3138,427
s49819,4434,1212,439
s33247,4435,6319,320
s34191,4436,4798,194
s34838,4437,5816,460
s11729,4438,6528,216
s49090,4439,5423,129
s16766,4440,956,445
s36062,4441,1703,150
s37210,4442,3359,137
s48423,4443,133,237
s1363,4444,8121,444
s45777,4445,3432,289
s38249,4446,1832,407
s22139,4447,9550,474
s14029,4448,4686,70
s32982,4449,2945,433
s43359,4450,624,498
s19453,4451,8154,107
s9716,4452,3023,296
s33539,4453,7817,304
s23367,4454,1988,368
s36092,4455,1547,79
s6854,4456,1708,269
s28951,4457,4252,383
s6373,4458,6492,71
s44522,4459,8763,122
s10594,4460,8908,121
s5248,4461,1930,395
s10526,4462,2856,277
s15567,4463,2387,250
s24842,4464,5881,388
s42239,4465,7649,221
s14087,4466,6054,138
s15447,4467,4193,377
s6173,4468,3028,270
s18817,4469,7161,302
s39808,4470,3998,155
s48257,4471,755,350
s4335,4472,2979,340
s10100,4473,3209,469
s5909,4474,105,435
s44160,4475,4843,326
s46435,4476,5665,436
s14840,4477,1575,399
s44233,4478,1561,91
s44059,4479,6699,64
s10673,4480,8553,428
s47388,4481,8603,242
s13289,4482,2213,444
s47039,4483,1992,272
s48685,4484,4859,362
s26689,4485,4629,442
s46649,4486,2987,59
s2112,4487,2422,277
s41786,4488,8665,86
s29205,4489,8460,403
s22695,4490,3716,145
s2964,4491,5418,139
s11190,4492,5215,205
s45687,4493,8885,500
s22592,4494,5786,154
s40937,4495,1777,305
s24555,4496,3043,491
s24356,4497,9159,117
s12724,4498,1428,229
s16285,4499,5550,259
s39686,4500,8096,385
s37306,4501,1539,346
s24026,4502,2282,55
s9875,4503,1341,142
s43881,4504,4365,306
s16584,4505,5129,486
s9902,4506,5111,108
s26102,4507,7348,82
s16986,4508,5871,196
s7287,4509,5048,438
s24274,4510,3187,487
s30270,4511,9700,243
s32993,4512,1181,323
s14058,4513,9802,63
s6904,4514,8113,409
s14550,4515,9035,147
s21906,4516,1200,210
s1934,4517,2639,172
s17232,4518,4253,389
s11066,4519,9851,475
s4154,4520,3307,400
s38579,4521,8123,418
s27819,4522,2384,261
s27774,4523,9760,357
s35980,4524,6142,100
s12715,4525,9557,386
s1748,4526,2085,149
s39805,4527,3158,57
s47337,4528,5556,317
s39084,4529,5411,159
s4101,4530,8149,184
s12716,4531,8803,236
s22418,4532,8542,75
s20278,4533,4398,318
s1009,4534,3032,437
s16465,4535,7659,253
s1696,4536,4798,125
s48221,4537,3302,386
s44864,4538,3233,258
s31724,4539,9577,155
s16258,4540,9319,52
s4937,4541,9946,107
s35728,4542,4998,420
s14267,4543,7719,141
s28169,4544,494,55
s17185,4545,9270,482
s8498,4546,805,174
s16328,4547,1387,120
s33094,4548,6074,283
s32254,4549,3833,304
s25131,4550,8865,136
s34353,4551,2052,50
s29422,4552,5502,257
s6272,4553,7627,109
s7644,4554,3557,312
s1148,4555,631,264
s39719,4556,6399,219
s46059,4557,2149,233
s27275,4558,6847,428
s28463,4559,7815,59
s24354,4560,5717,432
s16994,4561,6201,153
s48769,4562,4925,149
s4080,4563,5240,174
s13284,4564,6039,254
s44708,4565,5662,80
s38509,4566,2382,437
s25275,4567,7047,297
s46185,4568,1437,212
s25916,4569,4069,432
s46514,4570,4608,421
s31459,4571,5248,221
s29136,4572,7975,452
s18287,4573,4546,53
s25782,4574,4930,180
s44755,4575,9570,366
s28468,4576,2709,296
s24011,4577,1463,84
s37845,4578,832,387
s5709,4579,8497,453
s47221,4580,3314,296
s28346,4581,9373,81
s40339,4582,8787,483
s40617,4583,9522,399
s10468,4584,9261,69
s23960,4585,4406,83
s34370,4586,8607,259
s15640,4587,6071,269
s47299,4588,7609,152
s18976,4589,9078,236
s46501,4590,7149,481
s48752,4591,5022,390
s35852,4592,8619,330
s13928,4593,1027,422
s16033,4594,498,110
