stocksymbol,time,quantity,price,stock_name
s37727,2930,8457,448,Stock_37727
s54867,2931,4002,361,Stock_54867
s38844,2932,4414,431,Stock_38844
s27515,2933,1358,87,Stock_27515
s17263,2934,9781,322,Stock_17263
s53118,2935,1625,441,Stock_53118
s33498,2936,6507,459,Stock_33498
s6297,2937,2602,217,Stock_6297
s15426,2938,830,167,Stock_15426
s52321,2939,4540,307,Stock_52321
s65565,2940,4009,345,Stock_65565
s23920,2941,1982,183,Stock_23920
s31981,2942,1290,204,Stock_31981
s2188,2943,3457,471,Stock_2188
s19857,2944,7335,456,Stock_19857
s20127,2945,441,193,Stock_20127
s29677,2946,475,392,Stock_29677
s49289,2947,9272,134,Stock_49289
s32162,2948,2248,242,Stock_32162
s36806,2949,8141,403,Stock_36806
s60271,2950,8822,72,Stock_60271
s18985,2951,4824,394,Stock_18985
s42062,2952,1034,189,Stock_42062
s4592,2953,1716,72,Stock_4592
s53684,2954,2470,421,Stock_53684
s55660,2955,2196,368,Stock_55660
s57555,2956,6671,86,Stock_57555
s14705,2957,3409,346,Stock_14705
s25788,2958,7770,158,Stock_25788
s9135,2959,1197,409,Stock_9135
s44303,2960,4856,446,Stock_44303
s54122,2961,4423,293,Stock_54122
s15446,2962,3667,269,Stock_15446
s46562,2963,133,350,Stock_46562
s37445,2964,6578,212,Stock_37445
s58319,2965,3157,291,Stock_58319
s68488,2966,8901,141,Stock_68488
s3393,2967,8378,214,Stock_3393
s43256,2968,1600,381,Stock_43256
s23433,2969,911,335,Stock_23433
s51013,2970,616,303,Stock_51013
s55904,2971,6706,406,Stock_55904
s20971,2972,6192,170,Stock_20971
s6316,2973,6637,205,Stock_6316
s5443,2974,4301,316,Stock_5443
s31646,2975,1350,254,Stock_31646
s619,2976,3619,353,Stock_619
s56176,2977,3633,229,Stock_56176
s46138,2978,9681,396,Stock_46138
s48477,2979,3553,96,Stock_48477
s64146,2980,8687,225,Stock_64146
s35953,2981,5770,65,Stock_35953
s54032,2982,2704,407,Stock_54032
s17246,2983,1510,432,Stock_17246
s14952,2984,1581,194,Stock_14952
s35384,2985,7442,340,Stock_35384
s477,2986,7818,145,Stock_477
s53795,2987,3284,146,Stock_53795
s8136,2988,7316,230,Stock_8136
s6641,2989,7472,215,Stock_6641
s9148,2990,4322,123,Stock_9148
s16692,2991,2702,326,Stock_16692
s5420,2992,1215,227,Stock_5420
s5852,2993,2829,310,Stock_5852
s24710,2994,8555,374,Stock_24710
s13409,2995,8937,244,Stock_13409
s48464,2996,8650,489,Stock_48464
s7509,2997,3524,488,Stock_7509
s2224,2998,1819,352,Stock_2224
s170,2999,8938,147,Stock_170
s63595,3000,4151,414,Stock_63595
s7096,3001,3663,220,Stock_7096
s32029,3002,9515,116,Stock_32029
s63682,3003,9540,361,Stock_63682
s37007,3004,7951,363,Stock_37007
s48475,3005,3692,163,Stock_48475
s39371,3006,8018,438,Stock_39371
s31133,3007,4831,169,Stock_31133
s64196,3008,3302,385,Stock_64196
s15290,3009,7654,273,Stock_15290
s51994,3010,9689,437,Stock_51994
s43307,3011,123,163,Stock_43307
s21019,3012,8854,399,Stock_21019
s55014,3013,7064,244,Stock_55014
s40296,3014,741,442,Stock_40296
s51255,3015,4815,352,Stock_51255
s57930,3016,5621,191,Stock_57930
s5186,3017,2573,312,Stock_5186
s34450,3018,6616,193,Stock_34450
s45055,3019,978,180,Stock_45055
s36951,3020,3679,85,Stock_36951
s47508,3021,7756,311,Stock_47508
s62580,3022,885,391,Stock_62580
s15723,3023,2357,67,Stock_15723
s38413,3024,9334,172,Stock_38413
s45280,3025,9097,190,Stock_45280
s64403,3026,9203,364,Stock_64403
s56567,3027,8412,294,Stock_56567
s7414,3028,9425,196,Stock_7414
s25442,3029,6421,81,Stock_25442
s60066,3030,5759,257,Stock_60066
s50814,3031,7932,161,Stock_50814
s65984,3032,7413,138,Stock_65984
s8295,3033,7326,372,Stock_8295
s3325,3034,5496,153,Stock_3325
s40329,3035,6095,432,Stock_40329
s42520,3036,2046,398,Stock_42520
s41658,3037,2287,241,Stock_41658
s59293,3038,4565,417,Stock_59293
s44654,3039,4060,52,Stock_44654
s53744,3040,9307,494,Stock_53744
s18885,3041,3655,87,Stock_18885
s23099,3042,6635,190,Stock_23099
s12498,3043,173,365,Stock_12498
s25732,3044,5185,61,Stock_25732
s20351,3045,8348,454,Stock_20351
s42340,3046,7656,398,Stock_42340
s67121,3047,5142,476,Stock_67121
s39242,3048,8492,388,Stock_39242
s62828,3049,1672,192,Stock_62828
s18558,3050,9954,87,Stock_18558
s42235,3051,4042,213,Stock_42235
s19749,3052,9755,157,Stock_19749
s52963,3053,4929,227,Stock_52963
s10118,3054,6418,205,Stock_10118
s10882,3055,2120,376,Stock_10882
s1176,3056,6137,460,Stock_1176
s27605,3057,1377,436,Stock_27605
s62751,3058,1250,482,Stock_62751
s47461,3059,4823,162,Stock_47461
s40106,3060,7925,364,Stock_40106
s9718,3061,4337,232,Stock_9718
s13675,3062,7282,158,Stock_13675
s59157,3063,3650,138,Stock_59157
s33173,3064,1010,386,Stock_33173
s38004,3065,2089,434,Stock_38004
s23236,3066,2090,459,Stock_23236
s60790,3067,3995,192,Stock_60790
s65250,3068,3209,288,Stock_65250
s23432,3069,7993,224,Stock_23432
s11790,3070,7891,84,Stock_11790
s34142,3071,6666,237,Stock_34142
s35592,3072,7916,388,Stock_35592
s7990,3073,9143,277,Stock_7990
s44903,3074,2308,148,Stock_44903
s61607,3075,3685,376,Stock_61607
s30447,3076,6179,409,Stock_30447
s42617,3077,9643,311,Stock_42617
s58071,3078,8126,267,Stock_58071
s63293,3079,4404,161,Stock_63293
s34759,3080,411,291,Stock_34759
s5315,3081,650,262,Stock_5315
s6770,3082,1356,86,Stock_6770
s32542,3083,7746,54,Stock_32542
s45867,3084,3062,286,Stock_45867
s3235,3085,3561,87,Stock_3235
s40789,3086,4537,259,Stock_40789
s58172,3087,6065,275,Stock_58172
s10816,3088,6081,82,Stock_10816
s9639,3089,9865,412,Stock_9639
s10937,3090,3041,473,Stock_10937
s9977,3091,1459,319,Stock_9977
s63181,3092,2983,273,Stock_63181
s10992,3093,5696,235,Stock_10992
s61255,3094,3795,358,Stock_61255
s3853,3095,7559,342,Stock_3853
s47337,3096,4856,252,Stock_47337
s27281,3097,1621,479,Stock_27281
s33709,3098,9700,455,Stock_33709
s69815,3099,3082,94,Stock_69815
s68510,3100,3540,89,Stock_68510
s7208,3101,7682,372,Stock_7208
s47909,3102,5721,153,Stock_47909
s15572,3103,819,107,Stock_15572
s54525,3104,7258,105,Stock_54525
s36098,3105,2416,162,Stock_36098
s57067,3106,6124,108,Stock_57067
s55042,3107,413,298,Stock_55042
s53808,3108,5338,54,Stock_53808
s62900,3109,9151,249,Stock_62900
s50473,3110,1016,178,Stock_50473
s37102,3111,5881,436,Stock_37102
s25144,3112,9194,466,Stock_25144
s46801,3113,8896,311,Stock_46801
s69839,3114,6445,402,Stock_69839
s56355,3115,1329,137,Stock_56355
s9081,3116,8750,435,Stock_9081
s64110,3117,3358,349,Stock_64110
s64638,3118,9102,358,Stock_64638
s58813,3119,1878,447,Stock_58813
s17897,3120,8890,215,Stock_17897
s1040,3121,9090,406,Stock_1040
s12001,3122,1363,115,Stock_12001
s66733,3123,4304,330,Stock_66733
s45306,3124,3938,442,Stock_45306
s491,3125,4447,312,Stock_491
s48160,3126,8866,194,Stock_48160
s52702,3127,9410,473,Stock_52702
s25602,3128,249,151,Stock_25602
s45758,3129,618,240,Stock_45758
s23340,3130,672,446,Stock_23340
s32305,3131,4041,412,Stock_32305
s6529,3132,5369,361,Stock_6529
s29420,3133,9997,258,Stock_29420
s13395,3134,5920,51,Stock_13395
s8759,3135,8962,212,Stock_8759
s33693,3136,1121,221,Stock_33693
s6711,3137,9312,181,Stock_6711
s12367,3138,4722,387,Stock_12367
s15640,3139,9889,488,Stock_15640
s52077,3140,5448,336,Stock_52077
s45258,3141,6015,209,Stock_45258
s5964,3142,9182,356,Stock_5964
s31871,3143,6647,498,Stock_31871
s61558,3144,8576,394,Stock_61558
s7943,3145,1443,87,Stock_7943
s64031,3146,7597,310,Stock_64031
s29071,3147,347,302,Stock_29071
s31664,3148,4470,295,Stock_31664
s69366,3149,1496,256,Stock_69366
s25851,3150,4524,429,Stock_25851
s35895,3151,6918,380,Stock_35895
s5341,3152,6537,262,Stock_5341
s3431,3153,7238,371,Stock_3431
s6219,3154,3742,375,Stock_6219
s57085,3155,994,391,Stock_57085
s28594,3156,1547,53,Stock_28594
s31227,3157,6440,316,Stock_31227
s27895,3158,3304,335,Stock_27895
s18146,3159,2785,85,Stock_18146
s69889,3160,2680,230,Stock_69889
s23505,3161,4238,217,Stock_23505
s1864,3162,6683,453,Stock_1864
s61892,3163,9407,148,Stock_61892
s24653,3164,9133,161,Stock_24653
s59014,3165,8759,213,Stock_59014
s59240,3166,5003,219,Stock_59240
s56259,3167,7295,77,Stock_56259
s32683,3168,1706,195,Stock_32683
s1377,3169,2658,416,Stock_1377
s37109,3170,5800,467,Stock_37109
s49034,3171,5299,189,Stock_49034
s60245,3172,2204,456,Stock_60245
s11046,3173,4055,381,Stock_11046
s3223,3174,995,94,Stock_3223
s5346,3175,3719,220,Stock_5346
s16989,3176,6154,223,Stock_16989
s20596,3177,6151,391,Stock_20596
s4640,3178,8270,241,Stock_4640
s51159,3179,5230,300,Stock_51159
s48985,3180,8631,316,Stock_48985
s57422,3181,6788,326,Stock_57422
s9021,3182,4967,181,Stock_9021
s43955,3183,7551,126,Stock_43955
s48119,3184,550,295,Stock_48119
s39180,3185,5131,339,Stock_39180
s11889,3186,8256,479,Stock_11889
s52012,3187,359,252,Stock_52012
s46861,3188,6526,127,Stock_46861
s2932,3189,1926,463,Stock_2932
s10482,3190,5479,262,Stock_10482
s64745,3191,9417,116,Stock_64745
s36228,3192,3028,108,Stock_36228
s37739,3193,5957,201,Stock_37739
s5590,3194,6239,276,Stock_5590
s48831,3195,8304,447,Stock_48831
s31921,3196,4813,314,Stock_31921
s10058,3197,6462,66,Stock_10058
s61598,3198,2243,487,Stock_61598
s58364,3199,5855,198,Stock_58364
s27711,3200,228,372,Stock_27711
s37773,3201,2441,343,Stock_37773
s14092,3202,160,408,Stock_14092
s68238,3203,1239,462,Stock_68238
s35285,3204,6583,321,Stock_35285
s35859,3205,5597,396,Stock_35859
s5819,3206,2157,350,Stock_5819
s68906,3207,9949,391,Stock_68906
s30420,3208,1431,360,Stock_30420
s17515,3209,4886,145,Stock_17515
s625,3210,3145,303,Stock_625
s67775,3211,9103,303,Stock_67775
s8657,3212,9031,128,Stock_8657
s744,3213,3588,77,Stock_744
s48289,3214,1716,292,Stock_48289
s19220,3215,3466,401,Stock_19220
s36482,3216,8153,222,Stock_36482
s22511,3217,3976,92,Stock_22511
s69555,3218,4211,495,Stock_69555
s7149,3219,6620,406,Stock_7149
s2258,3220,1922,416,Stock_2258
s23317,3221,8774,87,Stock_23317
s54369,3222,1046,497,Stock_54369
s57959,3223,8096,282,Stock_57959
s29257,3224,7388,285,Stock_29257
s38406,3225,8440,146,Stock_38406
s15547,3226,4796,133,Stock_15547
s26066,3227,7081,423,Stock_26066
s2767,3228,319,451,Stock_2767
s17234,3229,3577,254,Stock_17234
s57031,3230,5755,202,Stock_57031
s440,3231,7019,83,Stock_440
s48680,3232,9241,170,Stock_48680
s58533,3233,7146,177,Stock_58533
s17364,3234,7713,266,Stock_17364
s43807,3235,6857,436,Stock_43807
s24301,3236,7964,449,Stock_24301
s62276,3237,3218,237,Stock_62276
s66928,3238,6345,155,Stock_66928
s41632,3239,6056,107,Stock_41632
s10601,3240,6824,271,Stock_10601
s16894,3241,2373,267,Stock_16894
s33230,3242,6367,117,Stock_33230
s12538,3243,4050,402,Stock_12538
s38118,3244,5381,409,Stock_38118
s27410,3245,2113,226,Stock_27410
s1459,3246,533,409,Stock_1459
s16064,3247,7201,480,Stock_16064
s28213,3248,4904,489,Stock_28213
s64316,3249,6349,423,Stock_64316
s30950,3250,295,148,Stock_30950
s18972,3251,3407,151,Stock_18972
s56834,3252,9110,297,Stock_56834
s43028,3253,1305,383,Stock_43028
s57303,3254,5649,187,Stock_57303
s18238,3255,6220,451,Stock_18238
s11781,3256,2050,463,Stock_11781
s53638,3257,6686,236,Stock_53638
s9596,3258,647,280,Stock_9596
s26375,3259,7622,291,Stock_26375
s63076,3260,8552,395,Stock_63076
s63820,3261,1727,264,Stock_63820
s45244,3262,2472,172,Stock_45244
s44720,3263,3273,301,Stock_44720
s22147,3264,5193,302,Stock_22147
s65902,3265,5434,137,Stock_65902
s1135,3266,5796,438,Stock_1135
s23279,3267,7048,116,Stock_23279
s43330,3268,8518,470,Stock_43330
s58763,3269,6204,341,Stock_58763
s21570,3270,6693,168,Stock_21570
s11019,3271,4204,445,Stock_11019
s40700,3272,3224,331,Stock_40700
s54015,3273,2948,77,Stock_54015
s7156,3274,7967,129,Stock_7156
s45664,3275,7702,219,Stock_45664
s44724,3276,6650,228,Stock_44724
s68071,3277,3082,371,Stock_68071
s64495,3278,2495,500,Stock_64495
s35527,3279,7494,121,Stock_35527
s36575,3280,2217,227,Stock_36575
s58253,3281,6699,405,Stock_58253
s58961,3282,9639,386,Stock_58961
s52766,3283,2318,146,Stock_52766
s13158,3284,8410,366,Stock_13158
s60077,3285,4933,117,Stock_60077
s63003,3286,8634,286,Stock_63003
s29018,3287,8055,309,Stock_29018
s22871,3288,5626,342,Stock_22871
s17994,3289,1094,56,Stock_17994
s47923,3290,1221,124,Stock_47923
s63750,3291,5533,116,Stock_63750
s28570,3292,6409,80,Stock_28570
s11510,3293,7768,357,Stock_11510
s32143,3294,2978,242,Stock_32143
s23899,3295,3036,50,Stock_23899
s31583,3296,6541,322,Stock_31583
s67582,3297,7774,228,Stock_67582
s41245,3298,729,115,Stock_41245
s34957,3299,1009,382,Stock_34957
s67975,3300,2032,99,Stock_67975
s333,3301,3388,206,Stock_333
s31450,3302,9606,82,Stock_31450
s20541,3303,6716,410,Stock_20541
s42639,3304,433,372,Stock_42639
s66011,3305,6888,439,Stock_66011
s43882,3306,9697,115,Stock_43882
s29560,3307,9582,308,Stock_29560
s39866,3308,5562,90,Stock_39866
s12535,3309,8218,229,Stock_12535
s34816,3310,2383,262,Stock_34816
s44344,3311,3317,334,Stock_44344
s53064,3312,8127,249,Stock_53064
s68194,3313,645,411,Stock_68194
s33114,3314,7408,155,Stock_33114
s31938,3315,7465,62,Stock_31938
s41429,3316,6880,321,Stock_41429
s6611,3317,5506,117,Stock_6611
s25336,3318,8563,491,Stock_25336
s57349,3319,7083,222,Stock_57349
s63073,3320,7425,278,Stock_63073
s54193,3321,8380,82,Stock_54193
s61373,3322,3723,325,Stock_61373
s45422,3323,7148,427,Stock_45422
s43766,3324,1174,117,Stock_43766
s41564,3325,9980,350,Stock_41564
s43747,3326,1212,421,Stock_43747
s12157,3327,710,334,Stock_12157
s45014,3328,8446,452,Stock_45014
s28392,3329,419,420,Stock_28392
s8491,3330,6667,432,Stock_8491
s16831,3331,9798,317,Stock_16831
s41728,3332,6366,492,Stock_41728
s44763,3333,4460,59,Stock_44763
s17041,3334,2634,117,Stock_17041
s62154,3335,3654,210,Stock_62154
s51861,3336,1620,163,Stock_51861
s64797,3337,4888,69,Stock_64797
s14110,3338,1517,67,Stock_14110
s17040,3339,8288,471,Stock_17040
s14822,3340,3520,61,Stock_14822
s27369,3341,1503,349,Stock_27369
s41687,3342,9726,331,Stock_41687
s60762,3343,9785,453,Stock_60762
s58489,3344,7052,91,Stock_58489
s60421,3345,1193,128,Stock_60421
s53520,3346,6023,252,Stock_53520
s18275,3347,5324,313,Stock_18275
s1546,3348,6938,230,Stock_1546
s68680,3349,4975,305,Stock_68680
s19055,3350,1779,437,Stock_19055
s16741,3351,1257,296,Stock_16741
s61337,3352,3715,365,Stock_61337
s68536,3353,5474,141,Stock_68536
s9609,3354,6924,253,Stock_9609
s28791,3355,8386,51,Stock_28791
s16037,3356,5750,69,Stock_16037
s31691,3357,6422,421,Stock_31691
s10523,3358,5719,403,Stock_10523
s23107,3359,7508,77,Stock_23107
s7443,3360,7815,91,Stock_7443
s8698,3361,2483,270,Stock_8698
s37774,3362,2016,134,Stock_37774
s57166,3363,2910,194,Stock_57166
s60374,3364,1280,234,Stock_60374
s41864,3365,575,211,Stock_41864
s23048,3366,5957,451,Stock_23048
s54857,3367,7956,500,Stock_54857
s50277,3368,7939,365,Stock_50277
s49143,3369,5514,54,Stock_49143
s25919,3370,2062,424,Stock_25919
s42017,3371,7377,145,Stock_42017
s47555,3372,4180,351,Stock_47555
s23136,3373,749,298,Stock_23136
s3118,3374,105,116,Stock_3118
s7695,3375,7485,412,Stock_7695
s10716,3376,4935,281,Stock_10716
s14433,3377,4214,191,Stock_14433
s1822,3378,2055,385,Stock_1822
s43497,3379,9249,95,Stock_43497
s8207,3380,6820,179,Stock_8207
s17815,3381,2450,415,Stock_17815
s54595,3382,4877,110,Stock_54595
s58579,3383,6797,143,Stock_58579
s18677,3384,1962,368,Stock_18677
s31367,3385,2430,315,Stock_31367
s34363,3386,6085,496,Stock_34363
s50342,3387,9333,416,Stock_50342
s60212,3388,5269,399,Stock_60212
s43381,3389,2076,178,Stock_43381
s24689,3390,6593,366,Stock_24689
s3230,3391,9226,52,Stock_3230
s40447,3392,4054,462,Stock_40447
s26878,3393,644,147,Stock_26878
s67618,3394,2514,102,Stock_67618
s8540,3395,1950,148,Stock_8540
s46150,3396,8893,414,Stock_46150
s45278,3397,3835,77,Stock_45278
s26915,3398,3569,439,Stock_26915
s19607,3399,2864,123,Stock_19607
s32711,3400,4722,270,Stock_32711
s9918,3401,8115,401,Stock_9918
s4138,3402,7752,488,Stock_4138
s58464,3403,8791,309,Stock_58464
s64627,3404,2074,235,Stock_64627
s20833,3405,2119,352,Stock_20833
s56757,3406,1612,100,Stock_56757
s18047,3407,7383,335,Stock_18047
s28016,3408,436,258,Stock_28016
s692,3409,9409,214,Stock_692
s17227,3410,5455,227,Stock_17227
s2284,3411,9993,260,Stock_2284
s3000,3412,8407,337,Stock_3000
s30468,3413,1341,119,Stock_30468
s3014,3414,5197,306,Stock_3014
s48934,3415,3882,406,Stock_48934
s65839,3416,4515,273,Stock_65839
s40743,3417,1787,454,Stock_40743
s57674,3418,576,387,Stock_57674
s15620,3419,4656,166,Stock_15620
s44218,3420,4388,181,Stock_44218
s52280,3421,1705,406,Stock_52280
s41413,3422,6400,127,Stock_41413
s21732,3423,9281,175,Stock_21732
s186,3424,3850,114,Stock_186
s22904,3425,7252,380,Stock_22904
s5334,3426,1489,306,Stock_5334
s11197,3427,6427,384,Stock_11197
s40568,3428,9816,418,Stock_40568
s69885,3429,9146,273,Stock_69885
s50102,3430,5618,496,Stock_50102
s17981,3431,2649,478,Stock_17981
s18417,3432,5942,109,Stock_18417
s24898,3433,404,488,Stock_24898
s51324,3434,4373,70,Stock_51324
s26577,3435,3933,488,Stock_26577
s23174,3436,369,266,Stock_23174
s1618,3437,8697,138,Stock_1618
s53102,3438,8392,91,Stock_53102
s67475,3439,2711,267,Stock_67475
s31915,3440,8650,120,Stock_31915
s64400,3441,9035,341,Stock_64400
s8460,3442,5009,194,Stock_8460
s61774,3443,1944,287,Stock_61774
s15755,3444,1401,334,Stock_15755
s17737,3445,5671,476,Stock_17737
s58533,3446,4243,178,Stock_58533
s14436,3447,4677,439,Stock_14436
s54520,3448,3731,358,Stock_54520
s66111,3449,4309,177,Stock_66111
s35581,3450,9243,227,Stock_35581
s13479,3451,2905,129,Stock_13479
s37752,3452,252,290,Stock_37752
s19739,3453,3453,498,Stock_19739
s34573,3454,1929,318,Stock_34573
s59596,3455,6276,209,Stock_59596
s39611,3456,9113,500,Stock_39611
s4793,3457,9124,77,Stock_4793
s32764,3458,1734,267,Stock_32764
s61939,3459,5779,342,Stock_61939
s21909,3460,8357,182,Stock_21909
s50295,3461,3910,294,Stock_50295
s41119,3462,7768,56,Stock_41119
s50034,3463,7140,141,Stock_50034
s48226,3464,2380,168,Stock_48226
s16833,3465,699,391,Stock_16833
s6800,3466,3496,105,Stock_6800
s52914,3467,3341,411,Stock_52914
s55780,3468,4009,156,Stock_55780
s35884,3469,895,324,Stock_35884
s35030,3470,9291,98,Stock_35030
s59493,3471,1380,86,Stock_59493
s57386,3472,2195,308,Stock_57386
s66200,3473,9313,298,Stock_66200
s24744,3474,4153,204,Stock_24744
s8488,3475,7684,82,Stock_8488
s63892,3476,674,403,Stock_63892
s5487,3477,6861,201,Stock_5487
s40629,3478,6092,346,Stock_40629
s27796,3479,3393,183,Stock_27796
s38774,3480,140,76,Stock_38774
s19444,3481,942,341,Stock_19444
s43498,3482,3701,268,Stock_43498
s68031,3483,1030,346,Stock_68031
s3949,3484,6682,222,Stock_3949
s36247,3485,4051,252,Stock_36247
s42552,3486,4171,174,Stock_42552
s62864,3487,4937,127,Stock_62864
s7236,3488,2427,321,Stock_7236
s34424,3489,3679,78,Stock_34424
s59417,3490,1504,461,Stock_59417
s61342,3491,9182,375,Stock_61342
s40134,3492,4244,360,Stock_40134
s29059,3493,5923,63,Stock_29059
s42573,3494,7967,299,Stock_42573
s43681,3495,9085,260,Stock_43681
s8738,3496,1064,144,Stock_8738
s62869,3497,5161,500,Stock_62869
s57726,3498,8339,423,Stock_57726
s5518,3499,6685,345,Stock_5518
s26403,3500,1428,195,Stock_26403
s28326,3501,9082,188,Stock_28326
s16304,3502,4412,231,Stock_16304
s13157,3503,4709,56,Stock_13157
s69976,3504,3012,279,Stock_69976
s59996,3505,4869,63,Stock_59996
s34661,3506,7442,369,Stock_34661
s47252,3507,8781,87,Stock_47252
s11123,3508,466,98,Stock_11123
s25273,3509,2760,377,Stock_25273
s67799,3510,4671,368,Stock_67799
s18744,3511,2274,85,Stock_18744
s26150,3512,1010,174,Stock_26150
s50841,3513,9567,290,Stock_50841
s62247,3514,1180,57,Stock_62247
s58710,3515,7768,234,Stock_58710
s30739,3516,6237,374,Stock_30739
s25394,3517,6768,498,Stock_25394
s5552,3518,3262,499,Stock_5552
s18660,3519,3414,172,Stock_18660
s17447,3520,9150,300,Stock_17447
s11519,3521,1614,330,Stock_11519
s53058,3522,876,101,Stock_53058
s19672,3523,6209,324,Stock_19672
s49281,3524,2361,82,Stock_49281
s27233,3525,2057,461,Stock_27233
s45427,3526,9545,494,Stock_45427
s51212,3527,8070,415,Stock_51212
s45312,3528,4291,317,Stock_45312
s62589,3529,3033,454,Stock_62589
s21050,3530,526,125,Stock_21050
s19598,3531,426,314,Stock_19598
s2741,3532,4157,63,Stock_2741
s53446,3533,7903,378,Stock_53446
s9251,3534,8090,414,Stock_9251
s26335,3535,4753,410,Stock_26335
